,Mileage,Rating,Rating-Count,Year,Price,Name,Status,model_details,Class,Version2,Version1
7990,21387,4.7,955,2021,58495.0,Volvo,Good, Volvo XC90 T6 Inscription 6 Passenger,Passenger,6,Inscription
7991,4852,4.6,568,2019,67500.0,Chevrolet,Good,9 Chevrolet Corvette Stingray Z5,Z5,Stingray,Corvette
7992,25398,2.6,74,2018,69900.0,Porsche,Great, Porsche Panamera 4,4,Panamera,Porsche
7993,12962,4.9,1808,2021,47975.0,Toyota,Good, Toyota Highlander Limited,Limited,Highlander,Toyota
7994,17252,4.9,1808,2019,45975.0,Toyota,Good,9 Toyota Highlander Limited Platinum,Platinum,Limited,Highlander
7995,7328,4.9,1808,2022,49975.0,Toyota,Good, Toyota Highlander XLE,XLE,Highlander,Toyota
7996,267,4.9,2243,2022,58884.0,Jeep,Good, Jeep Wrangler Unlimited 4xe Sahara,Sahara,4xe,Unlimited
7997,20379,4.3,433,2020,39999.0,Volvo,Good, Volvo S60 T6 R-Design,R-Design,T6,S60
7998,29488,4.8,675,2019,40888.0,INFINITI,Good,9 INFINITI Q50 3.0t Red Sport 4,4,Sport,Red
7999,34691,2.7,284,2019,28999.0,Chevrolet,Great,9 Chevrolet Traverse LS,LS,Traverse,Chevrolet
8000,49485,3.8,572,2021,44485.0,Toyota,Good, Toyota Highlander Limited,Limited,Highlander,Toyota
8001,25610,4.7,703,2020,38404.0,Honda,Great, Honda Pilot Touring 7-Passenger,7-Passenger,Touring,Pilot
8002,44951,2.0,13,2021,31524.0,Volkswagen,Unknown, Volkswagen Atlas 2.0T S,S,2.0T,Atlas
8003,48500,4.3,458,2018,35880.0,BMW,Great, BMW X5 eDrive xDrive40e,xDrive40e,eDrive,X5
8004,712,5.0,576,2022,634000.0,Ferrari,Unknown, Ferrari 812 GTS Base,Base,GTS,812
8005,45059,4.4,556,2018,28886.0,Ford,Great, Ford Explorer XLT,XLT,Explorer,Ford
8006,859,4.0,1127,2021,40999.0,RAM,Fair, RAM 1500 Big Horn,Horn,Big,1500
8007,59620,4.9,350,2018,34737.0,GMC,Good, GMC Acadia Denali,Denali,Acadia,GMC
8008,28207,4.4,73,2019,32398.0,BMW,Great,9 BMW X2 xDrive28i,xDrive28i,X2,BMW
8009,94782,4.4,1128,2019,37998.0,Ford,Great,9 Ford F-150 King Ranch,Ranch,King,F-150
8010,5818,4.1,294,2022,44019.0,Alfa Romeo,Great, Alfa Romeo Giulia Veloce,Veloce,Giulia,Romeo
8011,22321,4.0,252,2021,45305.0,Volkswagen,Good, Volkswagen Atlas Cross Sport 3.6L V6 SEL Premium R-Line,R-Line,Premium,SEL
8012,21535,4.8,2005,2020,37995.0,BMW,Great, BMW X2 xDrive28i,xDrive28i,X2,BMW
8013,7066,4.5,2746,2021,39995.0,Toyota,Good, Toyota 4Runner SR5 Premium,Premium,SR5,4Runner
8014,4899,1.3,13,2022,42570.0,Chevrolet,Great, Chevrolet Camaro LT,LT,Camaro,Chevrolet
8015,42566,4.8,116,2020,33900.0,Ford,Great, Ford F-150 XL,XL,F-150,Ford
8016,56231,4.2,1959,2020,27468.0,Chrysler,Great, Chrysler Pacifica Touring,Touring,Pacifica,Chrysler
8017,26690,4.8,2005,2021,62995.0,BMW,Good, BMW X5 xDrive40i,xDrive40i,X5,BMW
8018,12429,4.6,616,2022,87000.0,RAM,Fair, RAM 2500 Laramie,Laramie,2500,RAM
8019,15642,4.6,912,2021,41988.0,Toyota,Good, Toyota Highlander XLE,XLE,Highlander,Toyota
8020,44451,4.9,3337,2020,47980.0,Toyota,Good, Toyota Highlander Hybrid Limited,Limited,Hybrid,Highlander
8021,35979,4.3,1210,2020,32989.0,BMW,Great, BMW X1 xDrive28i,xDrive28i,X1,BMW
8022,39029,4.7,363,2018,32264.0,Jeep,Great, Jeep Wrangler JK Unlimited Sport,Sport,Unlimited,JK
8023,21027,2.4,116,2020,68747.0,BMW,Good, BMW X3 M Competition,Competition,M,X3
8024,27520,4.7,955,2020,37896.0,BMW,Great, BMW M235 Gran Coupe i xDrive,xDrive,i,Coupe
8025,17532,4.8,1532,2020,36000.0,Honda,Good, Honda Pilot EX,EX,Pilot,Honda
8026,8235,4.8,1532,2021,41500.0,Honda,Good, Honda Pilot EX-L,EX-L,Pilot,Honda
8027,33525,4.7,1131,2021,41988.0,Honda,Good, Honda Pilot Special Edition,Edition,Special,Pilot
8028,22906,4.0,828,2020,58400.0,Chevrolet,Good, Chevrolet Suburban LT,LT,Suburban,Chevrolet
8029,4786,4.9,1635,2021,49985.0,Jeep,Great, Jeep Gladiator Rubicon,Rubicon,Gladiator,Jeep
8030,48167,3.5,121,2019,26419.0,Volkswagen,Fair,9 Volkswagen Golf SportWagen 1.4T SE,SE,1.4T,SportWagen
8031,19023,3.9,1131,2019,29995.0,Honda,Great,9 Honda Passport Sport,Sport,Passport,Honda
8032,10478,4.1,31,2021,65477.0,Ford,Good, Ford F-150 Lariat,Lariat,F-150,Ford
8033,35788,4.8,550,2019,30495.0,Cadillac,Good,9 Cadillac XTS Luxury,Luxury,XTS,Cadillac
8034,13153,4.7,1413,2022,84504.0,BMW,Good, BMW X7 xDrive40i,xDrive40i,X7,BMW
8035,13286,4.8,1150,2021,34999.0,Subaru,Good, Subaru WRX Premium,Premium,WRX,Subaru
8036,8076,4.9,5494,2022,48990.0,Chevrolet,Good, Chevrolet Silverado 1500 Limited LT,LT,Limited,1500
8037,1182,4.1,1267,2023,68885.0,Chevrolet,Unknown,3 Chevrolet Tahoe RST,RST,Tahoe,Chevrolet
8038,24086,4.7,3490,2022,41850.0,Nissan,Good, Nissan Pathfinder SV,SV,Pathfinder,Nissan
8039,27975,4.3,712,2020,41342.0,RAM,Great, RAM 1500 Big Horn,Horn,Big,1500
8040,20409,2.2,172,2019,35911.0,Honda,Great,9 Honda Pilot Elite,Elite,Pilot,Honda
8041,51687,4.5,51,2018,28988.0,GMC,Great, GMC Acadia SLT-,SLT-,Acadia,GMC
8042,29173,4.7,1122,2020,40850.0,Volvo,Great, Volvo XC60 T5 Inscription,Inscription,T5,XC60
8043,18339,3.9,1720,2021,32429.0,Toyota,Good, Toyota RAV4 XLE,XLE,RAV4,Toyota
8044,19284,4.7,898,2018,26991.0,Ford,Fair, Ford Taurus SEL,SEL,Taurus,Ford
8045,29845,4.6,47,2021,29000.0,Volkswagen,Great, Volkswagen Tiguan 2.0T SE R-Line Black,Black,R-Line,SE
8046,50928,4.6,566,2020,42499.0,Cadillac,Great, Cadillac XT6 Sport AWD,AWD,Sport,XT6
8047,16056,4.5,1294,2022,62455.0,Cadillac,Fair, Cadillac XT6 Sport AWD,AWD,Sport,XT6
8048,18138,4.6,566,2022,51999.0,Cadillac,Great, Cadillac XT6 Premium Luxury AWD,AWD,Luxury,Premium
8049,23672,4.5,1294,2020,53950.0,Cadillac,Fair, Cadillac XT6 Premium Luxury FWD,FWD,Luxury,Premium
8050,16937,4.0,54,2022,31000.0,Chevrolet,Great, Chevrolet Trailblazer RS,RS,Trailblazer,Chevrolet
8051,10426,4.2,169,2022,40610.0,Chevrolet,Great, Chevrolet Camaro LT,LT,Camaro,Chevrolet
8052,965,4.3,218,2022,111995.0,Cadillac,Great, Cadillac Escalade Premium Luxury,Luxury,Premium,Escalade
8053,6161,2.9,468,2021,46690.0,Buick,Fair, Buick Envision Essence,Essence,Envision,Buick
8054,14936,4.6,646,2021,40300.0,Chevrolet,Great, Chevrolet Camaro LT,LT,Camaro,Chevrolet
8055,32347,4.4,940,2020,57995.0,Ford,Great, Ford Expedition LIMITED,LIMITED,Expedition,Ford
8056,4062,3.9,452,2019,29830.0,Chevrolet,Good,9 Chevrolet Bolt EV Premier,Premier,EV,Bolt
8057,59877,4.3,67,2019,55999.0,GMC,Good,9 GMC Yukon Denali,Denali,Yukon,GMC
8058,22795,4.0,389,2021,47499.0,Nissan,Good, Nissan Titan PRO-4X,PRO-4X,Titan,Nissan
8059,12969,4.7,3681,2022,42288.0,Toyota,Good, Toyota Highlander XLE,XLE,Highlander,Toyota
8060,33279,4.6,2538,2019,29437.0,Nissan,Good,9 Nissan Maxima 3.5 SL,SL,3.5,Maxima
8061,34685,4.0,152,2020,21997.0,GMC,Unknown, GMC Terrain SLE,SLE,Terrain,GMC
8062,12627,3.5,50,2021,32444.0,Dodge,Good, Dodge Challenger SXT,SXT,Challenger,Dodge
8063,26696,4.9,2193,2021,49500.0,Jeep,Great, Jeep Gladiator Mojave,Mojave,Gladiator,Jeep
8064,17001,4.7,1751,2021,24995.0,Volkswagen,Fair, Volkswagen Golf 1.4T TSI,TSI,1.4T,Golf
8065,58190,4.8,166,2020,40995.0,Ford,Good, Ford F-150 XLT,XLT,F-150,Ford
8066,1225,3.5,525,2022,84995.0,Ford,Good, Ford F-250 Lariat,Lariat,F-250,Ford
8067,24303,4.8,241,2019,21372.0,Nissan,Great,9 Nissan Kicks SV,SV,Kicks,Nissan
8068,71738,4.8,2327,2018,24900.0,Jeep,Great, Jeep Wrangler JK Golden Eagle,Eagle,Golden,JK
8069,91550,4.8,568,2020,42800.0,Ford,Great, Ford Expedition Max Limited,Limited,Max,Expedition
8070,46940,4.5,4167,2018,54996.0,Ford,Good, Ford Expedition Max Platinum,Platinum,Max,Expedition
8071,45282,4.4,819,2019,52989.0,Ford,Good,9 Ford Expedition Max Limited,Limited,Max,Expedition
8072,21984,4.4,1053,2022,31850.0,MINI,Great, MINI Hardtop Cooper S,S,Cooper,Hardtop
8073,19398,4.9,630,2019,37900.0,Nissan,Unknown,9 Nissan Maxima 3.5 Platinum,Platinum,3.5,Maxima
8074,72269,4.4,2142,2018,42997.0,Toyota,Good, Toyota Sequoia Limited,Limited,Sequoia,Toyota
8075,48500,4.9,361,2020,41889.0,Toyota,Good, Toyota Tundra SR5,SR5,Tundra,Toyota
8076,10365,3.7,695,2021,64998.0,RAM,Great, RAM 2500 Laramie,Laramie,2500,RAM
8077,40419,4.9,1894,2020,39228.0,Jeep,Great, Jeep Wrangler Unlimited Sahara,Sahara,Unlimited,Wrangler
8078,26007,4.7,2946,2021,43491.0,Jeep,Great, Jeep Wrangler Unlimited Sahara,Sahara,Unlimited,Wrangler
8079,96618,4.0,45,2013,11500.0,Honda,Great,3 Honda Fit Sport,Sport,Fit,Honda
8080,9476,3.6,159,2021,47993.0,Volvo,Good, Volvo XC60 Inscription,Inscription,XC60,Volvo
8081,9299,2.5,497,2022,26500.0,Honda,Great, Honda HR-V EX,EX,HR-V,Honda
8082,62631,3.9,266,2020,29306.0,Chevrolet,Good, Chevrolet Colorado LT,LT,Colorado,Chevrolet
8083,6509,4.9,463,2022,52990.0,Volvo,Unknown, Volvo V90 Cross Country B6 AWD,AWD,B6,Country
8084,51964,4.7,908,2020,49798.0,Volvo,Good, Volvo XC90 T6 R-Design 7 Passenger,Passenger,7,R-Design
8085,22741,4.9,1271,2014,92992.0,Porsche,Great,4 Porsche 911 Carrera 4S,4S,Carrera,911
8086,18101,4.6,1819,2021,32338.0,Jeep,Great, Jeep Cherokee Latitude Lux,Lux,Latitude,Cherokee
8087,17185,4.8,57,2022,54995.0,Kia,Fair, Kia Stinger GT,GT,Stinger,Kia
8088,35705,4.6,1398,2019,47500.0,Ford,Great,9 Ford F-150 Lariat,Lariat,F-150,Ford
8089,10476,2.9,186,2019,24995.0,Kia,Good,9 Kia Optima LX,LX,Optima,Kia
8090,18092,4.2,161,2021,41791.0,Volkswagen,Good, Volkswagen Atlas 3.6 V6 SEL,SEL,V6,3.6
8091,52989,3.9,422,2019,25114.0,Chevrolet,Great,9 Chevrolet Camaro 1LT,1LT,Camaro,Chevrolet
8092,31215,3.5,1155,2020,28859.0,Dodge,Good, Dodge Challenger SXT,SXT,Challenger,Dodge
8093,7157,3.9,567,2022,83338.0,Jeep,Great, Jeep Grand Wagoneer Series I,I,Series,Wagoneer
8094,96383,4.8,3455,2015,17457.0,INFINITI,Good,5 INFINITI Q40 Base,Base,Q40,INFINITI
8095,12005,4.7,815,2022,45916.0,Jeep,Good, Jeep Gladiator Sport,Sport,Gladiator,Jeep
8096,44465,4.5,238,2020,37625.0,Jeep,Great, Jeep Gladiator Sport,Sport,Gladiator,Jeep
8097,10882,4.5,238,2021,52985.0,Jeep,Good, Jeep Gladiator Overland,Overland,Gladiator,Jeep
8098,111,4.6,1891,2022,58595.0,Ford,Unknown, Ford Bronco Black Diamond,Diamond,Black,Bronco
8099,66219,3.7,307,2020,26700.0,Chrysler,Good, Chrysler Voyager LXI,LXI,Voyager,Chrysler
8100,6796,2.8,247,2021,61568.0,Toyota,Good, Toyota Sequoia Nightshade,Nightshade,Sequoia,Toyota
8101,35834,4.4,178,2021,58990.0,GMC,Great, GMC Sierra 1500 Denali,Denali,1500,Sierra
8102,24329,4.6,2742,2019,33808.0,RAM,Great,9 RAM 1500 Big Horn,Horn,Big,1500
8103,54181,1.0,12,2019,33991.0,Toyota,Great,9 Toyota Tundra SR5,SR5,Tundra,Toyota
8104,17843,4.6,111,2021,28980.0,Chevrolet,Good, Chevrolet Colorado WT,WT,Colorado,Chevrolet
8105,11282,4.8,1333,2020,47130.0,Ford,Good, Ford F-150 XLT,XLT,F-150,Ford
8106,4097,2.7,37,2021,73438.0,Chevrolet,Good, Chevrolet Camaro ZL,ZL,Camaro,Chevrolet
8107,36927,4.7,1203,2020,39455.0,Jeep,Great, Jeep Wrangler Unlimited Willys,Willys,Unlimited,Wrangler
8108,12748,4.8,1498,2021,44000.0,Acura,Good, Acura RDX Technology Package,Package,Technology,RDX
8109,27106,4.8,1588,2021,34395.0,Buick,Great, Buick Envision Essence,Essence,Envision,Buick
8110,26132,4.8,2926,2021,33550.0,Toyota,Good, Toyota RAV4 XLE,XLE,RAV4,Toyota
8111,11462,2.7,22,2021,43295.0,BMW,Good, BMW X3 xDrive30i,xDrive30i,X3,BMW
8112,34571,4.1,65,2020,40500.0,Ford,Good, Ford F-150 XLT,XLT,F-150,Ford
8113,1343,4.0,55,2022,24700.0,Nissan,Good, Nissan Altima 2.5 S,S,2.5,Altima
8114,4437,4.0,68,2022,64000.0,Chevrolet,Fair, Chevrolet Silverado 2500 Custom,Custom,2500,Silverado
8115,41827,3.5,77,2019,31538.0,Dodge,Good,9 Dodge Durango SXT Plus,Plus,SXT,Durango
8116,12463,3.0,226,2021,49995.0,RAM,Great, RAM 1500 Laramie,Laramie,1500,RAM
8117,7544,4.6,2659,2022,31333.0,Ford,Great, Ford Maverick XL,XL,Maverick,Ford
8118,5837,4.9,1604,2020,37995.0,Volkswagen,Unknown, Volkswagen Atlas Cross Sport 2.0T SE,SE,2.0T,Sport
8119,5032,4.9,131,2022,141995.0,Porsche,Good, Porsche Taycan 4S,4S,Taycan,Porsche
8120,10456,4.9,1635,2021,37472.0,RAM,Great, RAM 1500 Big Horn,Horn,Big,1500
8121,60431,4.6,156,2018,20993.0,Ford,Unknown, Ford Edge SEL,SEL,Edge,Ford
8122,49103,4.6,2263,2019,32700.0,Cadillac,Great,9 Cadillac XT5 Luxury,Luxury,XT5,Cadillac
8123,31898,4.8,1241,2021,49879.0,BMW,Great, BMW 430 i xDrive,xDrive,i,430
8124,25027,4.9,2637,2021,37453.0,Ford,Good, Ford Explorer XLT,XLT,Explorer,Ford
8125,31108,4.3,49,2021,43911.0,Toyota,Good, Toyota Highlander XSE,XSE,Highlander,Toyota
8126,16802,4.6,1508,2019,33977.0,MINI,Good,9 MINI Countryman Cooper S ALL4,ALL4,S,Cooper
8127,33365,3.2,191,2021,27834.0,Honda,Unknown, Honda Civic ,Civic,Honda,Honda
8128,72657,4.6,176,2018,33500.0,RAM,Good, RAM ProMaster 2500 2500 High Roof 136' WB,WB,136',Roof
8129,36393,4.8,832,2019,36987.0,INFINITI,Good,9 INFINITI QX60 Luxe,Luxe,QX60,INFINITI
8130,36319,4.7,1546,2020,43873.0,Chevrolet,Good, Chevrolet Blazer Premier,Premier,Blazer,Chevrolet
8131,32000,2.9,384,2021,46623.0,Ford,Good, Ford F-150 XLT,XLT,F-150,Ford
8132,15014,4.7,3364,2022,33800.0,Honda,Good, Honda CR-V EX,EX,CR-V,Honda
8133,5289,4.9,7827,2022,45888.0,Toyota,Unknown, Toyota Avalon Hybrid XSE Nights,Nights,XSE,Hybrid
8134,29851,4.7,975,2020,46899.0,Chevrolet,Good, Chevrolet Silverado 1500 LT Trail Boss,Boss,Trail,LT
8135,38873,2.4,116,2019,74747.0,BMW,Great,9 BMW X7 xDrive50i,xDrive50i,X7,BMW
8136,15207,4.3,1210,2021,86989.0,BMW,Good, BMW X6 M50i,M50i,X6,BMW
8137,7975,4.7,1089,2021,59098.0,Ford,Great, Ford F-150 Lariat,Lariat,F-150,Ford
8138,43950,4.8,1361,2020,36275.0,Honda,Great, Honda Ridgeline RTL,RTL,Ridgeline,Honda
8139,42440,4.8,913,2020,29233.0,Cadillac,Great, Cadillac XT4 Premium Luxury,Luxury,Premium,XT4
8140,22307,4.5,476,2019,51888.0,BMW,Great,9 BMW 750 i,i,750,BMW
8141,1299,4.9,3038,2018,87981.0,Porsche,Unknown, Porsche 718 Boxster GTS,GTS,Boxster,718
8142,11099,4.2,1959,2022,86126.0,Jeep,Unknown, Jeep Grand Wagoneer Series I,I,Series,Wagoneer
8143,11445,4.6,325,2021,33999.0,Chevrolet,Good, Chevrolet Trailblazer RS,RS,Trailblazer,Chevrolet
8144,30086,4.0,631,2021,49900.0,BMW,Good, BMW 430 i xDrive,xDrive,i,430
8145,79626,4.5,429,2018,39898.0,Porsche,Great, Porsche Macan S,S,Macan,Porsche
8146,25892,4.9,1894,2021,39262.0,RAM,Good, RAM 1500 Classic SLT,SLT,Classic,1500
8147,51307,4.6,820,2019,33994.0,Honda,Good,9 Honda Ridgeline RTL,RTL,Ridgeline,Honda
8148,5095,4.7,171,2022,35988.0,Honda,Unknown, Honda Civic ,Civic,Honda,Honda
8149,41103,4.4,2396,2019,36200.0,Acura,Great,9 Acura MDX 3.5L,3.5L,MDX,Acura
8150,3228,4.9,2243,2021,37244.0,Chrysler,Good, Chrysler 300 Touring,Touring,300,Chrysler
8151,68199,3.6,514,2019,56987.0,GMC,Great,9 GMC Sierra 2500 Denali,Denali,2500,Sierra
8152,63226,2.5,224,2020,58479.0,GMC,Great, GMC Sierra 2500 SLT,SLT,2500,Sierra
8153,11101,4.7,545,2021,40499.0,Toyota,Unknown, Toyota Avalon Limited,Limited,Avalon,Toyota
8154,16979,2.2,288,2021,41995.0,Volkswagen,Great, Volkswagen Atlas 3.6 V6 SEL,SEL,V6,3.6
8155,1191,4.4,534,2022,60995.0,Ford,Good, Ford Mustang Mach ,Mach,Mustang,Ford
8156,17166,4.8,548,2021,64999.0,BMW,Great, BMW 740 i,i,740,BMW
8157,29761,4.7,908,2021,48435.0,Volvo,Great, Volvo XC90 T6 Momentum 7 Passenger,Passenger,7,Momentum
8158,18099,4.2,1164,2022,52967.0,RAM,Great, RAM 1500 Rebel,Rebel,1500,RAM
8159,14402,4.8,597,2016,93994.0,Mercedes-Benz,Unknown,6 Mercedes-Benz Maybach S S 6,6,S,S
8160,10302,4.8,1212,2021,40822.0,Ford,Good, Ford Explorer XLT,XLT,Explorer,Ford
8161,35794,5.0,3794,2021,38465.0,Acura,Great, Acura RDX A-Spec,A-Spec,RDX,Acura
8162,45748,4.7,685,2020,25911.0,Subaru,Great, Subaru Forester Premium,Premium,Forester,Subaru
8163,4517,4.7,4451,2022,53889.0,Ford,Good, Ford Explorer Platinum,Platinum,Explorer,Ford
8164,39232,4.6,6397,2019,27995.0,Honda,Great,9 Honda Passport Sport,Sport,Passport,Honda
8165,18699,3.7,1682,2020,42962.0,Volvo,Good, Volvo XC40 T5 R-Design,R-Design,T5,XC40
8166,12327,3.8,468,2021,38868.0,Toyota,Good, Toyota 4Runner SR5,SR5,4Runner,Toyota
8167,14644,4.3,1074,2021,39981.0,Ford,Great, Ford Ranger Lariat,Lariat,Ranger,Ford
8168,9591,4.3,1074,2021,46981.0,Ford,Good, Ford Ranger Lariat,Lariat,Ranger,Ford
8169,285,4.5,40,2022,328995.0,Maserati,Unknown, Maserati MC20 Base,Base,MC20,Maserati
8170,11885,4.6,874,2022,40651.0,Subaru,Great, Subaru Ascent Limited 7-Passenger,7-Passenger,Limited,Ascent
8171,11200,4.6,381,2021,32500.0,Ford,Unknown, Ford Ranger XL,XL,Ranger,Ford
8172,5683,4.9,1618,2022,45382.0,Subaru,Good, Subaru Outback Wilderness,Wilderness,Outback,Subaru
8173,25894,4.9,1631,2020,39998.0,Volvo,Great, Volvo XC40 T4 Inscription,Inscription,T4,XC40
8174,9077,4.9,1631,2021,42998.0,Volvo,Great, Volvo XC40 T5 R-Design,R-Design,T5,XC40
8175,23389,4.1,59,2021,43533.0,Volvo,Great, Volvo XC40 T5 R-Design,R-Design,T5,XC40
8176,25298,4.1,59,2020,37500.0,Volvo,Great, Volvo XC40 T5 Momentum,Momentum,T5,XC40
8177,20973,4.9,1631,2020,40998.0,Volvo,Great, Volvo XC40 T5 Inscription,Inscription,T5,XC40
8178,19812,4.9,1631,2021,42000.0,Volvo,Great, Volvo XC40 T5 R-Design,R-Design,T5,XC40
8179,132,4.3,218,2022,111995.0,Cadillac,Unknown, Cadillac Escalade Premium Luxury,Luxury,Premium,Escalade
8180,13964,3.2,235,2019,49986.0,Dodge,Good,9 Dodge Challenger R/T Scat Pack,Pack,Scat,R/T
8181,20095,4.8,2768,2022,38000.0,Kia,Fair, Kia K5 GT-Line,GT-Line,K5,Kia
8182,4199,4.3,162,2021,51936.0,Ford,Good, Ford F-150 XLT,XLT,F-150,Ford
8183,15231,4.8,1262,2015,299999.0,Rolls-Royce,Fair,5 Rolls-Royce Phantom Drophead Coupe ,Coupe,Drophead,Phantom
8184,11912,4.6,74,2021,96991.0,Cadillac,Great, Cadillac Escalade Premium Luxury,Luxury,Premium,Escalade
8185,26891,4.3,7563,2019,61846.0,Cadillac,Great,9 Cadillac Escalade Premium Luxury,Luxury,Premium,Escalade
8186,40918,3.4,301,2019,57914.0,Cadillac,Great,9 Cadillac Escalade Premium Luxury,Luxury,Premium,Escalade
8187,53814,4.1,99,2018,22996.0,GMC,Great, GMC Acadia SLE-,SLE-,Acadia,GMC
8188,16762,4.7,139,2021,34814.0,Acura,Great, Acura TLX Tech,Tech,TLX,Acura
8189,156,4.0,621,2023,98988.0,Chevrolet,Unknown,3 Chevrolet Corvette Stingray w/2LT,w/2LT,Stingray,Corvette
8190,64882,4.6,946,2020,18885.0,Toyota,Great, Toyota Corolla LE,LE,Corolla,Toyota
8191,17519,4.9,394,2021,83933.0,BMW,Great, BMW 750 i xDrive,xDrive,i,750
8192,20483,3.4,370,2021,42995.0,RAM,Good, RAM ProMaster 1500 Low Roof,Roof,Low,1500
8193,15649,4.9,1117,2022,49495.0,Nissan,Good, Nissan Pathfinder Platinum,Platinum,Pathfinder,Nissan
8194,51190,4.7,1839,2019,23495.0,Acura,Great,9 Acura ILX Premium Package,Package,Premium,ILX
8195,19260,3.0,585,2021,27990.0,Kia,Great, Kia K5 GT-Line,GT-Line,K5,Kia
8196,36333,4.0,485,2021,53613.0,GMC,Great, GMC Sierra 1500 SLT,SLT,1500,Sierra
8197,1923,4.5,2748,2022,42991.0,Honda,Good, Honda Ridgeline RTL-E,RTL-E,Ridgeline,Honda
8198,30287,4.8,3715,2020,48998.0,BMW,Great, BMW 540 i xDrive,xDrive,i,540
8199,43960,4.3,458,2019,32885.0,BMW,Great,9 BMW 440 Gran Coupe i,i,Coupe,Gran
8200,38172,4.9,157,2021,31079.0,INFINITI,Great, INFINITI Q50 3.0t LUXE,LUXE,3.0t,Q50
8201,14239,4.3,222,2020,75997.0,GMC,Great, GMC Sierra 3500 Denali,Denali,3500,Sierra
8202,23490,4.9,1710,2021,31393.0,Honda,Good, Honda Accord Sport SE,SE,Sport,Accord
8203,43579,4.9,1271,2018,54992.0,Porsche,Great, Porsche 718 Cayman Base,Base,Cayman,718
8204,19164,4.2,284,2021,56592.0,GMC,Great, GMC Sierra 1500 AT4,AT4,1500,Sierra
8205,48864,4.6,3430,2020,59950.0,Cadillac,Great, Cadillac Escalade Luxury,Luxury,Escalade,Cadillac
8206,34017,4.6,3430,2019,67950.0,Cadillac,Great,9 Cadillac Escalade Platinum,Platinum,Escalade,Cadillac
8207,3601,4.3,218,2022,121995.0,Cadillac,Good, Cadillac Escalade Sport,Sport,Escalade,Cadillac
8208,7390,4.9,468,2022,56700.0,RAM,Great, RAM 1500 Lone Star,Star,Lone,1500
8209,7765,4.2,167,2021,83995.0,Ford,Unknown, Ford F-250 LIMITED,LIMITED,F-250,Ford
8210,4973,4.9,378,2021,27818.0,Nissan,Great, Nissan Rogue SV,SV,Rogue,Nissan
8211,26934,3.1,218,2019,28996.0,Toyota,Great,9 Toyota Highlander LE,LE,Highlander,Toyota
8212,38242,3.4,310,2020,41888.0,Honda,Good, Honda Passport ,Passport,Honda,Honda
8213,11767,4.8,674,2020,30815.0,Subaru,Great, Subaru Crosstrek Limited,Limited,Crosstrek,Subaru
8214,40278,4.9,460,2019,51837.0,Maserati,Great,9 Maserati Levante Base,Base,Levante,Maserati
8215,43025,4.4,1473,2021,36874.0,Kia,Great, Kia Telluride LX,LX,Telluride,Kia
8216,37966,3.0,183,2021,29888.0,Chevrolet,Great, Chevrolet Trailblazer RS,RS,Trailblazer,Chevrolet
8217,21500,4.8,2327,2020,38588.0,Dodge,Good, Dodge Durango GT,GT,Durango,Dodge
8218,7519,5.0,62,2021,94987.0,Porsche,Fair, Porsche Macan GTS,GTS,Macan,Porsche
8219,60344,4.7,4055,2020,33995.0,Ford,Great, Ford Explorer Limited,Limited,Explorer,Ford
8220,49546,4.8,274,2018,37500.0,INFINITI,Good, INFINITI Q70L 3.7X LUXE,LUXE,3.7X,Q70L
8221,28539,4.6,1851,2020,59814.0,Ford,Good, Ford F-250 XLT,XLT,F-250,Ford
8222,23533,4.4,190,2019,26216.0,GMC,Great,9 GMC Acadia SLE-,SLE-,Acadia,GMC
8223,11300,4.9,3754,2020,114994.0,Porsche,Great, Porsche Taycan 4S,4S,Taycan,Porsche
8224,27992,4.8,2005,2019,53995.0,BMW,Good,9 BMW X6 xDrive35i,xDrive35i,X6,BMW
8225,8117,4.8,361,2021,56995.0,Porsche,Great, Porsche Macan ,Macan,Porsche,Porsche
8226,29811,4.7,1089,2021,53498.0,Ford,Good, Ford F-150 XLT,XLT,F-150,Ford
8227,6489,4.9,1631,2020,35340.0,Volvo,Great, Volvo S60 T5 Momentum,Momentum,T5,S60
8228,62173,5.0,131,2020,33988.0,Ford,Good, Ford Ranger Lariat,Lariat,Ranger,Ford
8229,10130,2.7,184,2021,37094.0,BMW,Great, BMW X1 xDrive28i,xDrive28i,X1,BMW
8230,24406,4.6,183,2020,26988.0,Subaru,Great, Subaru Impreza Limited,Limited,Impreza,Subaru
8231,26808,3.8,129,2019,28988.0,Buick,Great,9 Buick Envision Premium I,I,Premium,Envision
8232,61380,3.6,293,2020,38671.0,Nissan,Great, Nissan Armada Platinum,Platinum,Armada,Nissan
8233,25015,4.6,325,2018,56999.0,Chevrolet,Great, Chevrolet Camaro ZL,ZL,Camaro,Chevrolet
8234,20180,2.6,211,2021,45899.0,Chrysler,Good, Chrysler Pacifica Limited,Limited,Pacifica,Chrysler
8235,73277,3.4,54,2018,22900.0,Honda,Good, Honda CR-V LX,LX,CR-V,Honda
8236,33379,4.9,666,2020,34625.0,Chevrolet,Good, Chevrolet Traverse LT Cloth,Cloth,LT,Traverse
8237,11930,3.9,1365,2021,28197.0,Toyota,Unknown, Toyota Camry SE,SE,Camry,Toyota
8238,39590,4.0,720,2020,28799.0,Toyota,Good, Toyota Camry Hybrid SE,SE,Hybrid,Camry
