,Name,Vehicle_details,Mileage,Rating,Rating-Count,Price,Deal-Status,Year,Status
247,Volvo,2018 Volvo V90 Cross Country T5,38834 ,4.8,49 ,36496,Great Deal | $5695 under,2018,Great
248,Cadillac,2021 Cadillac CT4 Sport,7999 ,3.0,141 ,43900,Good Deal,2021,Good
249,Toyota,2021 Toyota 4Runner Venture Sp,12563 ,4.9,368 ,43800,Great Deal,2021,Great
250,BMW,2021 BMW X3 M40i,3322 ,3.6,492 ,57599,Good Deal,2021,Good
251,Honda,2020 Honda Accord Sport 1.5T,22163 ,4.9,1607 ,32988,Good Deal,2020,Good
252,Toyota,2022 Toyota Prius Prime LE,240 ,4.3,960 ,41607,Fair Deal,2022,Fair
253,Porsche,2021 Porsche Macan Base,9479 ,3.3,103 ,56900,Great Deal | $7913 under,2021,Great
254,Honda,2016 Honda HR-V EX-L w/Navigation,123728 ,3.7,270 ,16997,Great Deal | $2234 under,2016,Great
255,Honda,2020 Honda Accord Sport 1.5T,14932 ,4.7,994 ,27310,Great Deal | $1638 under,2020,Great
256,Toyota,2021 Toyota Highlander Hybrid Platinum,22979 ,4.8,882 ,54777,Fair Deal,2021,Fair
257,Toyota,2022 Toyota Corolla Cross L,3359 ,4.9,2437 ,25995,CPO Warrantied,2022,Unknown
258,Subaru,2022 Subaru Ascent Premium 8-Passenger,11224 ,3.0,122 ,35995,Great Deal | $2426 under,2022,Great
259,Ford,2021 Ford Transit-250 Base,19137 ,4.3,1074 ,47981,Great Deal | $3343 under,2021,Great
260,Toyota,2019 Toyota Camry Hybrid XLE,48083 ,4.8,454 ,32828,Fair Deal,2019,Fair
261,Porsche,2021 Porsche Cayenne AWD,8424 ,5.0,283 ,87990,Good Deal | $2633 under,2021,Good
262,Cadillac,2022 Cadillac CT4-V V-Series Blackwing,2797 ,4.7,734 ,75000,Great Deal | $7920 under,2022,Great
263,Kia,2022 Kia Carnival LXS,17387 ,4.8,1475 ,41995,Good Deal,2022,Good
264,RAM,2020 RAM 1500 Big Horn,33774 ,4.6,2742 ,35839,Great Deal | $4657 under,2020,Great
265,BMW,2020 BMW 440 i xDrive,20093 ,4.9,1268 ,45998,Great Deal | $8163 under,2020,Great
266,Subaru,2022 Subaru Ascent Onyx Edition,20250 ,3.9,342 ,38000,Good Deal | $288 under,2022,Good
267,Kia,2022 Kia EV6 Wind,1848 ,4.8,834 ,52990,Good Deal,2022,Good
268,Cadillac,2020 Cadillac CT5 Premium Luxury RWD,33033 ,4.6,221 ,37633,Great Deal | $4858 under,2020,Great
269,BMW,2022 BMW 430 Gran Coupe i,2316 ,4.0,631 ,52900,Good Deal | $1272 under,2022,Good
270,Kia,2022 Kia Carnival SX,19041 ,2.7,36 ,54000,Good Deal,2022,Good
271,Cadillac,2022 Cadillac Escalade Sport Platinum,2302 ,4.3,218 ,135995,Great Deal | $7619 under,2022,Great
272,Volvo,2019 Volvo V90 T6 Inscription,16538 ,4.9,2203 ,50500,Good Deal | $1689 under,2019,Good
273,Toyota,2021 Toyota Venza LE,5444 ,2.4,442 ,42990,Good Deal,2021,Good
274,Nissan,2020 Nissan Murano Platinum,39237 ,4.5,3536 ,37500,Good Deal,2020,Good
275,Jeep,2022 Jeep Grand Cherokee L Altitude,11526 ,2.3,487 ,43500,Great Deal | $2978 under,2022,Great
276,Chevrolet,2021 Chevrolet Traverse RS,3427 ,2.2,138 ,46998,Great Deal | $3728 under,2021,Great
277,Ferrari,2022 Ferrari Portofino M Base,143 ,4.8,1896 ,379900,CPO Warrantied,2022,Unknown
278,Volvo,2021 Volvo XC90 Recharge Plug-In Hybrid T8 Inscription Expression 7 Passenger,19811 ,2.5,168 ,62637,Great Deal,2021,Great
279,BMW,2020 BMW 430 i xDrive,20235 ,3.7,125 ,40900,Great Deal | $5168 under,2020,Great
280,BMW,2020 BMW M340 i xDrive,49434 ,4.5,462 ,45491,Great Deal | $8123 under,2020,Great
281,Honda,2021 Honda Insight EX,26209 ,4.8,1693 ,26950,Good Deal | $523 under,2021,Good
282,Chevrolet,2022 Chevrolet Tahoe RST,10605 ,2.9,141 ,69000,Great Deal | $7338 under,2022,Great
283,Toyota,2022 Toyota Corolla Cross XLE,8975 ,3.2,1293 ,31995,CPO Warrantied,2022,Unknown
284,Volvo,2022 Volvo XC60 Recharge Plug-In Hybrid T8 Inscription Expression Extended Range,1960 ,4.8,228 ,59490,Fair Deal,2022,Fair
285,Chevrolet,2020 Chevrolet Suburban LT,64356 ,4.6,2198 ,40785,Great Deal,2020,Great
286,Honda,2022 Honda Insight EX,22803 ,4.7,200 ,29990,Good Deal,2022,Good
287,Rolls-Royce,2017 Rolls-Royce Ghost Base,26312 ,Nan,Nan,204950,Fair Deal,2017,Fair
288,Jeep,2021 Jeep Wrangler Unlimited Sport,18917 ,4.2,344 ,45710,Good Deal | $1261 under,2021,Good
289,BMW,2020 BMW 330 i xDrive,37404 ,4.6,257 ,36999,Great Deal | $5436 under,2020,Great
290,Jeep,2022 Jeep Grand Cherokee WK Laredo,8541 ,4.9,992 ,37249,Great Deal | $7371 under,2022,Great
291,Volvo,2019 Volvo S60 T5 Momentum,39650 ,4.3,1178 ,28000,Great Deal | $2684 under,2019,Great
292,GMC,2022 GMC Sierra 1500 Limited Denali,5519 ,5.0,3385 ,65193,Good Deal | $2816 under,2022,Good
293,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,46676 ,4.0,334 ,27995,Good Deal | $902 under,2021,Good
294,Porsche,2019 Porsche Cayenne S,20959 ,4.3,86 ,74999,Great Deal | $5822 under,2019,Great
295,Nissan,2021 Nissan Rogue Sport S,36527 ,4.1,539 ,21893,Great Deal | $2968 under,2021,Great
296,Toyota,2020 Toyota Supra 3.0,14545 ,4.3,2257 ,54522,Great Deal | $3673 under,2020,Great
297,Volvo,2019 Volvo XC40 T5 Momentum,33257 ,4.8,527 ,34990,Great Deal | $4136 under,2019,Great
298,BMW,2020 BMW 430 Gran Coupe i,30079 ,4.7,1780 ,35997,Good Deal | $1694 under,2020,Good
299,BMW,2019 BMW M550 i xDrive,45839 ,4.6,1925 ,47995,Great Deal | $6075 under,2019,Great
300,Subaru,2021 Subaru Ascent Touring 7-Passenger,24171 ,4.8,26 ,43990,Good Deal | $727 under,2021,Good
301,Acura,2020 Acura RDX Base,19353 ,4.9,890 ,36795,Good Deal | $1538 under,2020,Good
302,Nissan,2019 Nissan Armada SL,72821 ,4.9,850 ,32900,Great Deal | $5631 under,2019,Great
303,Volvo,2021 Volvo XC60 Recharge Plug-In Hybrid T8 Polestar,22114 ,4.8,5747 ,61500,Good Deal,2021,Good
304,BMW,2019 BMW X4 M40i,37434 ,4.9,586 ,50999,Good Deal,2019,Good
305,BMW,2022 BMW 430 i xDrive,7752 ,4.8,2005 ,52995,Good Deal,2022,Good
306,Cadillac,2021 Cadillac CT4 Sport,16387 ,3.0,141 ,43900,Good Deal,2021,Good
307,Cadillac,2018 Cadillac ATS-V Base,37521 ,4.5,311 ,46900,Great Deal | $2435 under,2018,Great
308,BMW,2020 BMW M5 Competition,27462 ,4.7,1413 ,91061,Great Deal,2020,Great
309,Kia,2022 Kia Sorento SX Prestige,10245 ,3.2,515 ,44488,Good Deal | $1200 under,2022,Good
310,Porsche,2018 Porsche Cayenne Platinum Edition,43623 ,4.1,253 ,47500,Great Deal | $5292 under,2018,Great
311,INFINITI,2022 INFINITI Q50 LUXE,16959 ,4.7,452 ,38988,Great Deal | $7581 under,2022,Great
312,Cadillac,2020 Cadillac Escalade ESV Premium Luxury,39558 ,4.9,1504 ,67300,Great Deal | $4990 under,2020,Great
313,Buick,2021 Buick Enclave Essence,15214 ,4.9,143 ,38498,Great Deal | $3252 under,2021,Great
314,BMW,2021 BMW M440 i xDrive,42724 ,2.7,184 ,57990,Good Deal,2021,Good
315,BMW,2019 BMW 440 i,46687 ,4.6,3552 ,33771,Great Deal,2019,Great
316,Volvo,2022 Volvo XC60 B5 Momentum,3436 ,4.0,65 ,46973,Good Deal | $2033 under,2022,Good
317,Acura,2020 Acura RDX Technology Package,6836 ,3.9,55 ,41729,Good Deal,2020,Good
318,Buick,2021 Buick Envision Avenir,9670 ,4.6,770 ,40739,Good Deal | $1748 under,2021,Good
319,Subaru,2018 Subaru BRZ TS,14050 ,4.4,1158 ,34347,Fair Deal,2018,Fair
320,BMW,2020 BMW 750 i xDrive,18883 ,1.9,26 ,73250,Great Deal,2020,Great
321,BMW,2020 BMW X4 M Competition,13465 ,1.8,198 ,64999,Great Deal | $6371 under,2020,Great
322,Kia,2022 Kia Carnival LXS,29320 ,2.4,190 ,38098,Great Deal | $4526 under,2022,Great
323,Volkswagen,2021 Volkswagen Arteon 2.0T SE,3815 ,4.8,789 ,34990,Good Deal | $173 under,2021,Good
324,Nissan,2021 Nissan Armada Platinum,28761 ,4.9,281 ,56999,Good Deal,2021,Good
325,Ford,2022 Ford Bronco Sport OUTER BANKS,6108 ,4.2,511 ,36250,Fair Deal,2022,Fair
326,Honda,2019 Honda Pilot Touring 7-Passenger,33531 ,4.7,1917 ,33999,Great Deal | $4278 under,2019,Great
327,Toyota,2022 Toyota Avalon Touring,3558 ,4.9,3625 ,44000,Good Deal | $870 under,2022,Good
328,Kia,2020 Kia Stinger GT-Line,42298 ,4.1,1533 ,29000,CPO Warrantied,2020,Unknown
329,Honda,2021 Honda Odyssey EX-L,18903 ,4.8,719 ,41196,Good Deal,2021,Good
330,Mercedes-Benz,2020 Mercedes-Benz AMG GT Base,3461 ,4.6,245 ,113796,CPO Warrantied,2020,Unknown
331,Cadillac,2022 Cadillac XT5 Luxury,4236 ,4.7,1880 ,42997,Great Deal | $5024 under,2022,Great
332,Kia,2023 Kia K5 GT-Line,2059 ,4.8,1719 ,30993,CPO Warrantied,2023,Unknown
333,Subaru,2023 Subaru Legacy Premium,797 ,4.7,708 ,29744,CPO Warrantied,2023,Unknown
334,Volkswagen,2019 Volkswagen Jetta GLI 2.0T S,25428 ,4.8,2979 ,26975,Good Deal,2019,Good
335,Honda,2021 Honda CR-V Hybrid EX,21710 ,4.7,220 ,35908,Fair Deal,2021,Fair
336,Volkswagen,2022 Volkswagen Taos 1.5T SEL,3279 ,4.5,517 ,34230,Fair Deal,2022,Fair
337,Honda,2021 Honda Insight Touring,22181 ,4.8,72 ,33488,Great Deal | $2393 under,2021,Great
338,Aston Martin,2022 Aston Martin Vantage F1 Edition,233 ,Nan,8 ,199888,CPO Warrantied,2022,Unknown
339,Honda,2020 Honda Passport EX-L,17179 ,4.8,1527 ,36990,Good Deal | $822 under,2020,Good
340,BMW,2022 BMW M850 Gran Coupe i xDrive,2610 ,4.7,1328 ,95992,Great Deal,2022,Great
341,Ford,2022 Ford F-250 LARIAT,1811 ,4.7,828 ,81989,Good Deal | $1915 under,2022,Good
342,Volvo,2020 Volvo XC40 T5 R-Design,20377 ,4.8,1142 ,35100,Great Deal | $7377 under,2020,Great
343,Volvo,2020 Volvo S90 T6 R-Design,31550 ,4.6,645 ,44550,Good Deal,2020,Good
344,Volvo,2019 Volvo S60 Hybrid T8 R-Design,19743 ,4.8,167 ,43900,Good Deal | $1634 under,2019,Good
345,BMW,2019 BMW i3 120Ah s w/Range Extender,23095 ,2.7,184 ,35990,Good Deal,2019,Good
346,BMW,2019 BMW 330 330i,30224 ,4.8,440 ,33902,Great Deal | $3496 under,2019,Great
347,Subaru,2018 Subaru WRX Limited,47259 ,4.8,27 ,28933,Good Deal | $302 under,2018,Good
348,Buick,2021 Buick Enclave Avenir,23448 ,Nan,2 ,56999,Fair Deal,2021,Fair
349,Kia,2022 Kia Carnival SX,18496 ,4.5,854 ,51382,Great Deal | $3445 under,2022,Great
350,Kia,2022 Kia Carnival SX,23024 ,4.5,854 ,48730,Great Deal | $6266 under,2022,Great
351,Kia,2021 Kia Stinger GT-Line,33073 ,3.5,204 ,35751,Great Deal | $2219 under,2021,Great
352,Toyota,2021 Toyota Sequoia TRD Sport,16568 ,4.5,1318 ,64990,Good Deal | $121 under,2021,Good
353,Volkswagen,2021 Volkswagen Atlas 3.6 V6 SE w/ Technology,17092 ,4.7,940 ,33000,Great Deal | $7895 under,2021,Great
354,Honda,2020 Honda CR-V Hybrid Touring,18882 ,2.2,172 ,35998,Great Deal | $3115 under,2020,Great
355,Kia,2022 Kia Sorento S,3395 ,4.0,152 ,35556,Great Deal | $2056 under,2022,Great
356,BMW,2020 BMW X5 sDrive40i,26486 ,4.1,439 ,47996,Great Deal,2020,Great
357,Porsche,2022 Porsche Cayenne AWD,1620 ,4.6,317 ,91990,Good Deal | $4101 under,2022,Good
358,BMW,2020 BMW X4 M40i,34352 ,4.6,1508 ,55777,Good Deal | $2196 under,2020,Good
359,Jeep,2022 Jeep Grand Wagoneer Series III,21130 ,4.9,2850 ,96777,Good Deal,2022,Good
360,Porsche,2019 Porsche 718 Cayman Base,32806 ,4.5,162 ,60995,Good Deal,2019,Good
361,BMW,2021 BMW X4 M40i,33146 ,4.8,440 ,55621,Great Deal | $8252 under,2021,Great
362,INFINITI,2022 INFINITI QX55 SENSORY,16448 ,4.7,2032 ,50895,Good Deal | $548 under,2022,Good
363,Subaru,2022 Subaru BRZ Limited,6890 ,4.7,14 ,35977,Great Deal,2022,Great
364,GMC,2022 GMC Sierra 1500 Elevation,712 ,3.4,484 ,59604,Good Deal,2022,Good
365,Toyota,2020 Toyota Camry XSE,19422 ,4.7,4196 ,33995,Good Deal | $822 under,2020,Good
366,Cadillac,2022 Cadillac CT5 Sport RWD,16689 ,4.6,221 ,49030,Good Deal | $333 under,2022,Good
367,Cadillac,2020 Cadillac CT6 Luxury,18996 ,4.9,2247 ,48895,Great Deal | $3091 under,2020,Great
368,INFINITI,2022 INFINITI QX55 ESSENTIAL,7560 ,4.5,300 ,48848,Good Deal | $1388 under,2022,Good
369,Chrysler,2020 Chrysler Pacifica Limited,71187 ,4.6,209 ,26000,Great Deal | $3360 under,2020,Great
370,Volvo,2021 Volvo XC60 T5 Momentum,34891 ,4.9,4710 ,37286,CPO Warrantied,2021,Unknown
371,Chevrolet,2023 Chevrolet Tahoe LS,128 ,4.4,3816 ,61060,CPO Warrantied,2023,Unknown
372,Porsche,2018 Porsche 718 Boxster S,14204 ,4.9,758 ,76991,Great Deal,2018,Great
373,BMW,2019 BMW M760 i xDrive,24397 ,4.8,1838 ,81961,Good Deal,2019,Good
374,Toyota,2017 Toyota Sienna 8 Passenger,65403 ,4.7,846 ,27487,Great Deal | $4160 under,2017,Great
375,Nissan,2021 Nissan Armada Platinum,24128 ,4.6,1614 ,55963,Good Deal | $2041 under,2021,Good
376,Nissan,2022 Nissan Murano Platinum,8800 ,4.6,1100 ,43375,Fair Deal,2022,Fair
377,Chevrolet,2020 Chevrolet Traverse LS,32450 ,4.2,102 ,27498,Great Deal | $4504 under,2020,Great
378,Porsche,2022 Porsche Cayenne Base,1179 ,4.3,86 ,79992,Great Deal,2022,Great
379,Toyota,2018 Toyota Sequoia SR5,38995 ,4.5,1318 ,43991,Great Deal | $5270 under,2018,Great
380,Ford,2022 Ford Explorer Timberline,9964 ,4.5,562 ,44988,Great Deal | $5966 under,2022,Great
381,Chevrolet,2020 Chevrolet Colorado Z71,40471 ,3.6,57 ,33900,Good Deal,2020,Good
382,BMW,2019 BMW 440 Gran Coupe i,44370 ,4.7,1413 ,39074,Great Deal | $6938 under,2019,Great
383,INFINITI,2022 INFINITI QX60 SENSORY,11657 ,4.8,207 ,55198,Fair Deal,2022,Fair
384,Toyota,2021 Toyota Venza LE,10552 ,4.7,846 ,40679,Great Deal | $2991 under,2021,Great
385,Honda,2021 Honda Clarity Plug-In Hybrid Base,18744 ,3.7,656 ,31800,Fair Deal,2021,Fair
386,Toyota,2021 Toyota RAV4 XLE,52791 ,4.6,317 ,29600,Good Deal | $1144 under,2021,Good
387,Volkswagen,2022 Volkswagen Arteon 2.0T SE R-Line,4137 ,3.0,59 ,39450,Good Deal,2022,Good
388,BMW,2020 BMW 750 i xDrive,26193 ,4.5,843 ,69933,Great Deal,2020,Great
389,Nissan,2021 Nissan Armada Platinum,37053 ,4.9,850 ,58500,Good Deal | $2116 under,2021,Good
390,Mercedes-Benz,2021 Mercedes-Benz S-Class S 580 4MATIC,3046 ,3.2,233 ,109988,CPO Warrantied,2021,Unknown
391,Ford,2022 Ford Expedition Timberline,7275 ,4.6,2654 ,79987,Good Deal,2022,Good
392,Ford,2021 Ford Expedition Max Platinum,16485 ,4.3,1074 ,73981,Good Deal | $2019 under,2021,Good
393,Volvo,2022 Volvo XC90 Recharge Plug-In Hybrid T8 R-Design 7 Passenger,13457 ,4.3,433 ,71964,Good Deal,2022,Good
394,Ford,2018 Ford Expedition Platinum,71237 ,4.7,1810 ,48963,Good Deal,2018,Good
395,Acura,2021 Acura ILX Premium Package,2575 ,4.9,219 ,29358,Great Deal | $1518 under,2021,Great
396,BMW,2022 BMW 430 Gran Coupe 430i,8867 ,2.6,66 ,49865,Great Deal | $4593 under,2022,Great
397,Buick,2021 Buick Enclave Premium,5608 ,3.1,525 ,44975,Great Deal | $3979 under,2021,Great
398,Toyota,2022 Toyota Sequoia TRD Sport,12865 ,4.0,2482 ,62891,Fair Deal,2022,Fair
399,Chevrolet,2019 Chevrolet Blazer RS,55649 ,4.8,2285 ,36000,Great Deal | $2875 under,2019,Great
400,Ford,2020 Ford Expedition Max King Ranch,37656 ,4.1,1296 ,61988,Good Deal,2020,Good
401,BMW,2022 BMW 430 Gran Coupe i,12070 ,4.9,3516 ,45977,Good Deal | $1864 under,2022,Good
402,Cadillac,2019 Cadillac CT6 3.0 Twin Turbo Sport,32236 ,4.1,153 ,47500,Great Deal | $7234 under,2019,Great
403,BMW,2021 BMW M8 Gran Coupe Gran Coupe,20500 ,4.7,629 ,119703,Fair Deal,2021,Fair
404,Toyota,2017 Toyota Mirai Base,48176 ,4.7,6585 ,17991,CPO Warrantied,2017,Unknown
405,Volvo,2021 Volvo XC40 T4 R-Design,14217 ,Nan,6 ,40999,Great Deal | $4363 under,2021,Great
406,Porsche,2021 Porsche Macan GTS,21618 ,4.7,1043 ,76672,Good Deal | $2080 under,2021,Good
407,Dodge,2020 Dodge Durango R/T,66806 ,4.9,427 ,38972,Great Deal | $2302 under,2020,Great
408,BMW,2020 BMW M340 i xDrive,34161 ,4.0,769 ,48710,Great Deal | $8650 under,2020,Great
409,Toyota,2020 Toyota Supra 3,5987 ,4.7,658 ,52988,Good Deal | $1215 under,2020,Good
410,Volvo,2021 Volvo S60 T5 Momentum,34070 ,4.1,59 ,34261,Great Deal,2021,Great
411,BMW,2021 BMW X5 PHEV xDrive45e,18640 ,4.8,719 ,64306,Great Deal,2021,Great
412,BMW,2022 BMW M8 Competition,22469 ,3.6,801 ,122363,CPO Warrantied,2022,Unknown
413,GMC,2022 GMC Yukon Denali,8952 ,3.1,525 ,86993,Good Deal | $2296 under,2022,Good
414,Acura,2022 Acura MDX Base,19395 ,4.8,1654 ,50959,Good Deal,2022,Good
415,Volvo,2019 Volvo S60 T6 Inscription,19430 ,4.3,1178 ,36500,Good Deal | $199 under,2019,Good
416,Jeep,2022 Jeep Grand Cherokee Laredo,3513 ,4.6,1385 ,39323,Hot Car,2022,Unknown
417,Chevrolet,2022 Chevrolet Silverado 2500 High Country,794 ,4.8,460 ,74248,Good Deal | $912 under,2022,Good
418,Nissan,2022 Nissan Kicks SV,10444 ,4.5,562 ,25300,Good Deal,2022,Good
419,Mercedes-Benz,2016 Mercedes-Benz Maybach S S 600,37672 ,3.5,233 ,87990,Great Deal,2016,Great
420,Dodge,2021 Dodge Challenger R/T Scat Pack,6807 ,4.7,2254 ,46927,Good Deal | $520 under,2021,Good
421,Toyota,2021 Toyota Venza LE,7763 ,4.7,658 ,38488,Good Deal,2021,Good
422,Volkswagen,2022 Volkswagen Atlas Cross Sport 3.6L V6 SEL R-Line,8835 ,4.6,383 ,49260,Hot Car,2022,Unknown
423,Porsche,2016 Porsche 911 Targa 4S,9952 ,4.7,381 ,129950,Great Deal,2016,Great
424,Porsche,2013 Porsche 911 Carrera S,23963 ,4.5,429 ,88087,Good Deal,2013,Good
425,BMW,2019 BMW X3 xDrive30i,20510 ,4.4,294 ,43350,Fair Deal,2019,Fair
426,Rolls-Royce,2020 Rolls-Royce Cullinan Base,14228 ,Nan,Nan,409950,Good Deal,2020,Good
427,Chevrolet,2022 Chevrolet Equinox Premier,9249 ,3.9,246 ,35990,Good Deal,2022,Good
428,Volvo,2022 Volvo XC40 T5 R-Design,9232 ,Nan,18 ,46990,Good Deal | $584 under,2022,Good
429,Volvo,2021 Volvo S90 T6 Inscription,16887 ,4.7,343 ,48980,Good Deal,2021,Good
430,INFINITI,2019 INFINITI Q70L 3.7 LUXE,37021 ,3.6,279 ,34903,Good Deal | $598 under,2019,Good
431,BMW,2022 BMW M340 i xDrive,11675 ,4.9,3516 ,59977,Good Deal | $833 under,2022,Good
432,Chevrolet,2022 Chevrolet Tahoe Z71,5945 ,4.6,6210 ,72500,Good Deal | $3315 under,2022,Good
433,Honda,2022 Honda Passport Elite,9649 ,4.8,1841 ,40995,Great Deal | $2134 under,2022,Great
434,GMC,2020 GMC Acadia SLT,49621 ,4.1,10 ,30134,Great Deal,2020,Great
435,Volkswagen,2022 Volkswagen Tiguan 2.0T SE,7796 ,4.8,170 ,31540,Great Deal | $2205 under,2022,Great
436,Ford,2018 Ford Expedition Max XLT,92906 ,3.3,285 ,35599,Great Deal | $2369 under,2018,Great
437,INFINITI,2021 INFINITI Q50 3.0t LUXE,3869 ,4.5,17 ,35911,Great Deal | $5375 under,2021,Great
438,Nissan,2021 Nissan Titan Platinum Reserve,11150 ,4.6,722 ,52500,Good Deal | $1926 under,2021,Good
439,Jeep,2022 Jeep Wagoneer Series III,6205 ,4.8,871 ,74999,Great Deal | $8702 under,2022,Great
440,Toyota,2022 Toyota Sienna XSE 7 Passenger,28190 ,5.0,2814 ,54590,Good Deal,2022,Good
441,Dodge,2019 Dodge Charger SXT,49664 ,4.7,600 ,26400,Good Deal,2019,Good
442,Chevrolet,2019 Chevrolet Camaro ,2250 ,4.8,753 ,26988,Great Deal,2019,Great
443,BMW,2020 BMW X4 M40i,23391 ,4.8,70 ,53442,Great Deal | $8001 under,2020,Great
444,Volvo,2021 Volvo XC40 Recharge Pure Electric P8,14877 ,4.6,645 ,54990,Good Deal | $1565 under,2021,Good
445,Toyota,2022 Toyota Tundra Hybrid Limited,11070 ,4.2,532 ,66306,Great Deal,2022,Great
446,Kia,2022 Kia K5 GT-Line,6809 ,Nan,309 ,30790,Good Deal | $1467 under,2022,Good
447,Porsche,2018 Porsche Panamera Sport Turismo 4S,40845 ,4.9,1271 ,86992,Good Deal,2018,Good
448,INFINITI,2015 INFINITI QX50 Journey,44736 ,4.8,1792 ,22900,Great Deal | $2487 under,2015,Great
449,Subaru,2022 Subaru Crosstrek Sport,4255 ,4.1,70 ,32845,Great Deal,2022,Great
450,BMW,2020 BMW X4 M40i,21209 ,4.2,9 ,53487,Great Deal | $7865 under,2020,Great
451,Toyota,2021 Toyota Camry Hybrid SE,39489 ,4.8,3096 ,33900,Fair Deal,2021,Fair
452,Chevrolet,2020 Chevrolet Traverse Premier,6717 ,4.0,828 ,53400,Good Deal,2020,Good
453,Kia,2022 Kia K5 GT-Line,10932 ,3.6,514 ,31987,Good Deal | $1425 under,2022,Good
454,Porsche,2022 Porsche 718 Cayman GT4,1019 ,5.0,345 ,148890,CPO Warrantied,2022,Unknown
455,BMW,2019 BMW X6 M Base,21500 ,3.9,139 ,73988,Great Deal,2019,Great
456,Kia,2021 Kia Seltos EX,12839 ,Nan,309 ,27490,Good Deal | $1192 under,2021,Good
457,Buick,2018 Buick Regal TourX Preferred,42122 ,Nan,135 ,25991,Good Deal,2018,Good
458,INFINITI,2020 INFINITI QX60 Luxe,31496 ,3.3,37 ,37500,Fair Deal,2020,Fair
459,Volkswagen,2019 Volkswagen Jetta GLI 2.0T 35th Anniversary Edition,14651 ,4.6,3479 ,28955,Fair Deal,2019,Fair
460,Kia,2022 Kia Niro LXS,5006 ,2.4,190 ,31708,Good Deal,2022,Good
461,Ford,2022 Ford Expedition Limited,7199 ,4.6,4640 ,71995,Good Deal | $363 under,2022,Good
462,Nissan,2022 Nissan Pathfinder Platinum,11737 ,4.3,534 ,42698,Good Deal,2022,Good
463,Chevrolet,2021 Chevrolet Trailblazer RS,29559 ,3.9,19 ,31655,Good Deal | $1154 under,2021,Good
464,Honda,2016 Honda HR-V EX,43940 ,4.9,1119 ,21837,Great Deal | $1089 under,2016,Great
465,Honda,2019 Honda Civic Type R Touring,27727 ,4.9,273 ,38695,Good Deal | $1806 under,2019,Good
466,Dodge,2021 Dodge Durango GT,16188 ,4.6,1385 ,38750,Great Deal | $4196 under,2021,Great
467,Ferrari,2021 Ferrari Roma Base,5171 ,4.8,1896 ,299900,CPO Warrantied,2021,Unknown
468,BMW,2022 BMW X3 xDrive30i,29179 ,5.0,2814 ,42858,Great Deal | $5594 under,2022,Great
469,Subaru,2019 Subaru Outback 2.5i Limited,41188 ,4.1,85 ,29488,Great Deal | $1691 under,2019,Great
470,Subaru,2022 Subaru Forester Wilderness,37675 ,4.4,1158 ,33749,Good Deal,2022,Good
471,Chevrolet,2022 Chevrolet Traverse RS,9682 ,4.7,432 ,49900,Good Deal | $2200 under,2022,Good
472,Cadillac,2022 Cadillac CT4 Luxury,6298 ,4.7,652 ,37995,Great Deal | $3827 under,2022,Great
473,Cadillac,2021 Cadillac CT4 Premium Luxury,10264 ,4.9,2842 ,39809,Good Deal | $5414 under,2021,Good
474,Volkswagen,2022 Volkswagen Taos 1.5T SE,4298 ,2.9,71 ,27968,Great Deal | $1576 under,2022,Great
475,Porsche,2019 Porsche Macan S,31269 ,4.8,817 ,56940,Good Deal | $2076 under,2019,Good
476,GMC,2022 GMC Yukon XL Denali,3849 ,3.1,525 ,85875,Good Deal | $118 under,2022,Good
477,Jeep,2022 Jeep Wagoneer Series III,3376 ,3.9,1971 ,73500,Great Deal | $7978 under,2022,Great
478,Volvo,2019 Volvo XC90 T6 Momentum,35335 ,4.0,65 ,41477,Great Deal | $9420 under,2019,Great
479,Volkswagen,2022 Volkswagen Tiguan 2.0T SEL R-Line,2157 ,3.7,194 ,37699,Good Deal,2022,Good
480,Honda,2021 Honda Pilot Touring 8-Passenger,21700 ,4.8,6561 ,38970,CPO Warrantied,2021,Unknown
481,Toyota,2022 Toyota GR86 Premium,1454 ,4.3,903 ,39000,Great Deal | $7473 under,2022,Great
482,Buick,2020 Buick Encore GX Select,22868 ,4.5,486 ,23998,Great Deal | $1223 under,2020,Great
483,Porsche,2020 Porsche Cayenne Base,28669 ,4.7,152 ,70890,Great Deal | $6588 under,2020,Great
484,BMW,2022 BMW M340 i xDrive,11032 ,4.9,3516 ,59997,Good Deal | $1771 under,2022,Good
485,Dodge,2019 Dodge Charger Scat Pack,14020 ,4.4,427 ,43999,Good Deal | $502 under,2019,Good
486,Kia,2022 Kia EV6 Wind,2879 ,4.4,761 ,50899,Good Deal,2022,Good
487,Acura,2020 Acura RDX Advance Package,17981 ,3.9,55 ,43200,Good Deal,2020,Good
488,GMC,2022 GMC Yukon SLT,6775 ,Nan,3 ,77988,Good Deal | $2577 under,2022,Good
489,Dodge,2021 Dodge Challenger GT,5044 ,Nan,2 ,36976,Good Deal | $1561 under,2021,Good
490,Ford,2021 Ford F-350 XLT,43307 ,3.1,1207 ,57000,Good Deal | $2379 under,2021,Good
491,Jeep,2022 Jeep Grand Cherokee Laredo,2028 ,2.2,36 ,38750,CPO Warrantied,2022,Unknown
492,Acura,2022 Acura RDX Base,3111 ,4.2,1363 ,41691,Great Deal,2022,Great
