,Title,Mileage,Price,deal_status,Features,Rating,Rating-Count
6755,2019 Chevrolet Traverse High Country," 41,948 mi.","$37,994","Great Deal | $4,452 under","Alloy Wheels, LED Headlights",3.7,(166 reviews)
6756,2018 Audi S5 3.0T Prestige," 53,893 mi.","$40,990",Good Deal | $693 under,Nan,4.7,(60 reviews)
6757,2009 BMW X5 xDrive35d," 115,606 mi.","$7,995",Home Delivery,Nan,5.0,"(1,694 reviews)"
6758,2008 Audi S5 4.2 quattro," 115,826 mi.","$14,400","Great Deal | $1,461 under",Nan,4.2,(57 reviews)
6759,2022 Chevrolet Corvette Stingray w/1LT," 2,565 mi.","$86,950",Home Delivery,"keyless entry, Alloy Wheels, Bluetooth, Leather Seats",5.0,(83 reviews)
6760,2018 Rolls-Royce Wraith ," 25,388 mi.","$249,998",Good Deal,"keyless entry, Alloy Wheels, Bluetooth, Leather Seats",4.0,(32 reviews)
6761,2022 Lincoln Navigator L Reserve," 11,569 mi.","$99,995",Fair Deal,Nan,3.3,"(1,114 reviews)"
6762,2015 Porsche Panamera 4S," 34,842 mi.","$48,999",Home Delivery,"keyless entry, parking distance sensors, parking assistance, dynamic steering",5.0,(927 reviews)
6763,2019 Mercedes-Benz GLS 450 Base 4MATIC," 20,872 mi.","$55,999","Great Deal | $9,878 under",Nan,5.0,(962 reviews)
6764,2021 Ford Ranger XLT," 35,202 mi.","$36,589","Great Deal | $2,682 under",Nan,4.3,"(2,181 reviews)"
6765,2019 Toyota Camry XSE," 52,282 mi.","$30,875",Good Deal,"headlight control - auto highbeam, keyless entry, Keyless Start, LED Headlights, USB Port, Cooled Seats, Lane Departure Warning, Automatic Emergency Braking, Blind Spot Monitor, traffic sign recognition, autonomous drive, Backup Camera, collision warning system, Rear Cross Traffic Alert, parking distance sensors, parking assistance",3.3,(47 reviews)
6766,2016 Porsche Panamera E-Hybrid S," 18,592 mi.","$56,990","Great Deal | $3,887 under","Keyless Start, keyless entry, headlight control - auto highbeam, LED Headlights, USB Port, driver monitor, Automatic Emergency Braking, collision warning system, Blind Spot Monitor, autonomous drive, parking distance sensors, parking assistance, Lane Departure Warning, dynamic steering, Rear Cross Traffic Alert",4.1,(9 reviews)
6767,2022 Toyota 4Runner Limited," 14,800 mi.","$49,997",Good Deal,"keyless entry, Keyless Start, LED Headlights, USB Port, parking distance sensors, dynamic steering, Blind Spot Monitor, parking assistance",4.4,(139 reviews)
6768,2014 Chevrolet Equinox LTZ," 97,255 mi.","$15,534",Good Deal,"Remote Start, headlight control - auto highbeam, keyless entry, Keyless Start, LED Headlights, USB Port, Bluetooth, Cooled Seats, Heated Seats, Heated Steering Wheel, Leather Seats, Rear Cross Traffic Alert, autonomous drive, traffic sign recognition, dynamic steering, driver monitor, collision warning system, Automatic Emergency Braking, parking distance sensors, parking assistance",3.8,(100 reviews)
6769,2015 Maserati Ghibli S Q4," 70,262 mi.","$24,409","Great Deal | $2,549 under",keyless entry,1.7,(53 reviews)
6770,2015 Maserati Ghibli S Q4," 70,262 mi.","$24,409","Great Deal | $2,549 under","keyless entry, Premium Sound System, Heated Seats, Cooled Seats, Memory Seat, parking distance sensors, parking assistance",1.7,(53 reviews)
6771,2022 BMW 530e 530e, 799 mi.,"$64,990",Fair Deal,"keyless entry, Premium Sound System, parking assistance, parking distance sensors",Nan,(24 reviews)
6772,2021 Ford Mustang Mach-E Premium," 10,249 mi.","$58,395","Great Deal | $3,591 under","Keyless Start, keyless entry, LED Headlights, USB Port, dynamic steering",4.0,"(1,073 reviews)"
6773,2016 BMW 428 Gran Coupe i xDrive," 88,776 mi.","$21,600",Good Deal,"keyless entry, headlight control - auto highbeam, LED Headlights, Sunroof/Moonroof, dynamic steering, driver monitor, collision warning system, Automatic Emergency Braking, Blind Spot Monitor, traffic sign recognition, Rear Cross Traffic Alert, parking distance sensors, parking assistance",4.5,(0 reviews)
6774,2013 INFINITI G37 Journey," 34,167 mi.","$20,500",Good Deal,"keyless entry, Keyless Start, LED Headlights, USB Port, Automatic Emergency Braking, Blind Spot Monitor, parking distance sensors, collision warning system, Lane Departure Warning, Backup Camera, Rear Cross Traffic Alert, parking assistance, dynamic steering",4.7,(5 reviews)
6775,2018 Lincoln MKZ Reserve," 70,348 mi.","$23,700","Great Deal | $1,798 under","Tow Hitch, Alloy Wheels, LED Headlights, USB Port, Heated Seats, parking distance sensors, Blind Spot Monitor, collision warning system, Lane Departure Warning, Rear Cross Traffic Alert, Backup Camera, parking assistance",4.4,"(1,027 reviews)"
6776,2006 BMW M5 ," 18,929 mi.","$39,983",Great Deal,Nan,4.7,(35 reviews)
6777,2005 Porsche Boxster ," 42,386 mi.","$21,750",Good Deal | $978 under,Nan,3.5,(118 reviews)
6778,2010 Lexus GS 350 ," 95,864 mi.","$14,995",Good Deal | $461 under,Nan,3.8,"(1,595 reviews)"
6779,2015 Ford F-250 Platinum," 91,524 mi.","$36,900",Good Deal,"headlight control - auto highbeam, keyless entry, Keyless Start, LED Headlights, USB Port, collision warning system, traffic sign recognition, parking assistance, parking distance sensors, Rear Cross Traffic Alert, dynamic steering",4.6,(19 reviews)
6780,2021 Chevrolet Suburban LT," 40,059 mi.","$56,990","Great Deal | $6,495 under","headlight control - auto highbeam, keyless entry, Keyless Start, LED Headlights, Rear Seat Entertainment, USB Port, Cooled Seats, Sunroof/Moonroof, parking assistance, Lane Departure Warning, dynamic steering, Automatic Emergency Braking, collision warning system, parking distance sensors, trailer assist, Rear Cross Traffic Alert",4.4,(509 reviews)
6781,2020 Mercedes-Benz AMG CLA 45 Base 4MATIC," 22,364 mi.","$54,255",Good Deal,"keyless entry, LED Headlights, Navigation System, Heated Seats, driver monitor, Automatic Emergency Braking, collision warning system, Lane Departure Warning",4.6,(122 reviews)
6782,2022 Dodge Charger R/T," 2,416 mi.","$40,530","Good Deal | $1,646 under","keyless entry, LED Headlights, Navigation System, Heated Seats, driver monitor, Automatic Emergency Braking, collision warning system, Lane Departure Warning",2.7,(130 reviews)
6783,2015 Mitsubishi Lancer Evolution Final Edition," 33,786 mi.","$39,950",Home Delivery,"keyless entry, headlight control - auto highbeam, Keyless Start, LED Headlights, USB Port, Apple CarPlay/Android Auto, parking assistance, traffic sign recognition, driver monitor, Automatic Emergency Braking, collision warning system, Blind Spot Monitor, Lane Departure Warning, parking distance sensors, Backup Camera",3.0,(285 reviews)
6784,2021 Nissan Armada SL," 14,180 mi.","$48,823","Great Deal | $3,704 under","keyless entry, Keyless Start, LED Headlights, Sunroof/Moonroof, Heated Seats, collision warning system, parking distance sensors, Backup Camera, parking assistance",3.5,(59 reviews)
6785,2022 Porsche Cayenne Turbo GT," 2,500 mi.","$231,299",Home Delivery,"keyless entry, Keyless Start, LED Headlights, USB Port, dynamic steering, collision warning system, Rear Cross Traffic Alert, parking distance sensors, parking assistance",4.7,(243 reviews)
6786,2021 BMW X5 PHEV xDrive45e," 18,640 mi.","$64,306",Great Deal,Nan,4.8,(719 reviews)
6787,2011 MINI Cooper S Clubman Base," 94,695 mi.","$4,795",Hot Car,"keyless entry, headlight control - auto highbeam, Keyless Start, LED Headlights, USB Port, Heated Seats, dynamic steering, collision warning system, Blind Spot Monitor, Rear Cross Traffic Alert, parking distance sensors, parking assistance",2.0,(132 reviews)
6788,2020 Cadillac Escalade ESV Luxury," 27,858 mi.","$65,991",Good Deal | $934 under,Nan,4.9,(284 reviews)
6789,2021 GMC Yukon SLT," 10,021 mi.","$64,856","Great Deal | $7,975 under","Adaptive Cruise Control, headlight control - auto highbeam, keyless entry, Keyless Start, LED Headlights, USB Port, Automatic Emergency Braking, traffic sign recognition, collision warning system, driver monitor, Blind Spot Monitor, autonomous drive, Rear Cross Traffic Alert, Lane Departure Warning",4.1,(32 reviews)
6790,2021 Ford Explorer ST," 28,636 mi.","$46,700","Great Deal | $2,720 under",Nan,2.1,(174 reviews)
6791,2018 Lexus GX 460 Base," 45,305 mi.","$40,988","Good Deal | $1,058 under",Nan,4.3,(362 reviews)
6792,2018 Lexus GX 460 Base," 45,305 mi.","$40,988","Good Deal | $1,058 under",Nan,4.3,(362 reviews)
6793,2019 GMC Yukon Denali," 78,258 mi.","$43,995",Great Deal,"keyless entry, Keyless Start, LED Headlights, Heated Steering Wheel, parking distance sensors, parking assistance, collision warning system, Automatic Emergency Braking, autonomous drive, traffic sign recognition, driver monitor, dynamic steering",5.0,(5 reviews)
6794,2017 BMW 230 i xDrive," 17,812 mi.","$27,999",Hot Car,"keyless entry, LED Headlights, Lane Departure Warning, autonomous drive, driver monitor, collision warning system",4.9,"(1,467 reviews)"
6795,2018 BMW 440 i xDrive," 49,225 mi.","$35,995","Great Deal | $6,061 under","keyless entry, headlight control - auto highbeam, Keyless Start, LED Headlights, USB Port, Cooled Seats, Sunroof/Moonroof, traffic sign recognition, Automatic Emergency Braking, autonomous drive, Rear Cross Traffic Alert, driver monitor, collision warning system, parking distance sensors, parking assistance",3.8,(48 reviews)
6796,2019 Ford Explorer XLT," 22,499 mi.","$31,998",Great Deal,Nan,4.8,(6 reviews)
6797,2021 Nissan Altima 2.5 SR," 20,853 mi.","$26,995","Great Deal | $2,046 under",Nan,5.0,(363 reviews)
6798,2020 Toyota Supra 3.0," 3,839 mi.","$53,819",Good Deal | $884 under,Nan,4.4,(17 reviews)
6799,2014 Lexus LS 460 Base," 62,035 mi.","$31,995",,Nan,4.9,(21 reviews)
6800,2022 Nissan Titan PRO-4X," 4,232 mi.","$53,987",Good Deal,"headlight control - auto highbeam, keyless entry, Keyless Start, LED Headlights, USB Port, Cooled Seats, parking assistance, dynamic steering, driver monitor, Automatic Emergency Braking, collision warning system, Blind Spot Monitor, traffic sign recognition, autonomous drive, Backup Camera, Rear Cross Traffic Alert, parking distance sensors, Lane Departure Warning",4.0,(31 reviews)
6801,2021 GMC Yukon XL Denali," 29,609 mi.",Not Priced,"Good Deal | $3,818 under",Nan,4.9,(80 reviews)
6802,2021 Ford Expedition Max XLT," 17,810 mi.","$53,129",Good Deal | $755 under,Nan,3.5,(218 reviews)
6803,2016 Toyota Sequoia Platinum," 56,239 mi.","$41,975","Great Deal | $3,663 under",Nan,3.2,(243 reviews)
6804,2006 Acura TL Base (A5)," 179,046 mi.","$4,999",Good Deal | $150 under,"Keyless Start, keyless entry, headlight control - auto highbeam, LED Headlights, USB Port, Backup Camera, parking assistance, parking distance sensors",2.9,(39 reviews)
6805,Nan,Nan,Nan,Nan,Nan,Nan,Nan
6806,2016 Volvo V60 Cross Country T5," 58,032 mi.","$23,440","Great Deal | $4,415 under",keyless entry,5.0,(18 reviews)
6807,2014 Lexus LS 460 Base," 68,465 mi.","$31,995","Good Deal | $1,147 under",Nan,4.8,"(2,552 reviews)"
6808,2016 Porsche Cayenne Diesel," 77,047 mi.","$43,995",Fair Deal,Nan,4.8,(10 reviews)
6809,2012 Chevrolet Express 1500 LS," 54,643 mi.","$24,995",Good Deal | $492 under,Nan,3.9,(15 reviews)
6810,2021 Ford Ranger XLT," 9,054 mi.","$38,900",Good Deal | $828 under,"headlight control - auto highbeam, keyless entry, Keyless Start, Tow Hitch, LED Headlights, USB Port, Apple CarPlay/Android Auto, driver monitor, dynamic steering, Automatic Emergency Braking, collision warning system, Blind Spot Monitor, Rear Cross Traffic Alert, parking distance sensors, parking assistance",4.7,(600 reviews)
6811,2021 Ford Ranger XLT," 9,054 mi.","$38,900",Good Deal | $828 under,"keyless entry, LED Headlights, Navigation System, Premium Sound System, dynamic steering, Automatic Emergency Braking, collision warning system, parking distance sensors, parking assistance",4.7,(600 reviews)
6812,2020 Ford Expedition Max Limited," 72,021 mi.","$44,000","Great Deal | $5,914 under","keyless entry, LED Headlights, Navigation System, Premium Sound System, dynamic steering, Automatic Emergency Braking, collision warning system, parking distance sensors, parking assistance",3.9,(32 reviews)
6813,2016 RAM ProMaster 2500 High Roof," 27,089 mi.","$31,950","Great Deal | $5,246 under",Nan,5.0,(16 reviews)
6814,2007 Hummer H3 Adventure," 127,827 mi.","$11,995","Great Deal | $1,071 under",keyless entry,1.0,(20 reviews)
6815,Nan,Nan,Nan,Nan,"keyless entry, Automatic Emergency Braking",Nan,Nan
6816,2020 Mazda CX-9 Signature," 24,808 mi.","$38,999","Great Deal | $2,191 under",Nan,4.6,(11 reviews)
6817,2010 Chevrolet Camaro 2SS," 56,934 mi.","$25,449",Fair Deal,Nan,2.7,(37 reviews)
6818,2016 Chevrolet Silverado 1500 LT," 69,391 mi.","$34,000",Good Deal | $743 under,"headlight control - auto highbeam, keyless entry, Keyless Start, LED Headlights, Apple CarPlay/Android Auto, USB Port, Heated Seats, parking assistance, parking distance sensors, traffic sign recognition, driver monitor, Automatic Emergency Braking, collision warning system, Rear Cross Traffic Alert, Lane Departure Warning",3.3,(59 reviews)
6819,2020 Lincoln Navigator Black Label," 27,418 mi.","$79,990","Great Deal | $6,771 under","headlight control - auto highbeam, keyless entry, Keyless Start, LED Headlights, Apple CarPlay/Android Auto, USB Port, Heated Seats, parking assistance, parking distance sensors, traffic sign recognition, driver monitor, Automatic Emergency Braking, collision warning system, Rear Cross Traffic Alert, Lane Departure Warning",4.8,"(2,521 reviews)"
6820,2017 Buick LaCrosse Essence," 16,113 mi.","$25,999","Great Deal | $2,359 under",Nan,3.2,(318 reviews)
6821,2019 Mercedes-Benz G-Class G 550 4MATIC," 26,273 mi.","$144,850",,"headlight control - auto highbeam, keyless entry, Keyless Start, LED Headlights, USB Port, Cooled Seats, driver monitor, Automatic Emergency Braking, collision warning system, Blind Spot Monitor, parking distance sensors, parking assistance, Lane Departure Warning, Rear Cross Traffic Alert",4.3,(13 reviews)
6822,2021 Audi Q5 45 Premium," 11,370 mi.","$38,888",Great Deal,Nan,2.2,(34 reviews)
6823,2022 Chevrolet Silverado 1500 Limited LT Trail Boss," 9,931 mi.","$53,995",Good Deal,"keyless entry, Keyless Start, LED Headlights, USB Port, Sunroof/Moonroof, dynamic steering, Automatic Emergency Braking, collision warning system, Rear Cross Traffic Alert",Nan,"(1,103 reviews)"
6824,2019 Ford Escape SEL," 31,691 mi.","$25,988","Great Deal | $1,358 under","headlight control - auto highbeam, keyless entry, Keyless Start, LED Headlights, USB Port, Cooled Seats, Backup Camera, Blind Spot Monitor, Automatic Emergency Braking, collision warning system, driver monitor, dynamic steering, parking distance sensors, parking assistance, Lane Departure Warning, traffic sign recognition, Rear Cross Traffic Alert",3.9,(164 reviews)
6825,2011 Dodge Avenger Mainstreet," 131,756 mi.","$7,995",Good Deal,"headlight control - auto highbeam, keyless entry, Keyless Start, LED Headlights, USB Port, Cooled Seats, Automatic Emergency Braking, Blind Spot Monitor, traffic sign recognition, Lane Departure Warning, collision warning system, parking distance sensors, parking assistance, Rear Cross Traffic Alert, autonomous drive, driver monitor",1.9,(150 reviews)
6826,Nan,Nan,Nan,Nan,"keyless entry, headlight control - auto highbeam, Alloy Wheels, LED Headlights, Apple CarPlay/Android Auto, dynamic steering, Automatic Emergency Braking, collision warning system, traffic sign recognition, autonomous drive, parking distance sensors, parking assistance",Nan,Nan
6827,2021 Mazda Mazda6 Touring," 12,778 mi.","$26,888",Good Deal | $834 under,"headlight control - auto highbeam, Keyless Start, keyless entry, LED Headlights, USB Port, Cooled Seats, Lane Departure Warning, parking distance sensors, parking assistance, autonomous drive, traffic sign recognition, collision warning system, driver monitor, dynamic steering",4.9,(949 reviews)
6828,2021 Dodge Durango Citadel," 37,135 mi.","$43,997",Good Deal,"keyless entry, headlight control - auto highbeam, Adaptive Cruise Control, Remote Start, Keyless Start, LED Headlights, Bluetooth, Premium Sound System, USB Port, Cooled Seats, parking distance sensors, parking assistance, traffic sign recognition, front cross traffic alert, dynamic steering, driver monitor, Automatic Emergency Braking, collision warning system, Blind Spot Monitor, autonomous drive, Rear Cross Traffic Alert, Lane Departure Warning",4.6,"(1,931 reviews)"
6829,2019 RAM ProMaster 2500 Window Van High Roof," 9,419 mi.","$79,995",Fair Deal,"headlight control - auto highbeam, keyless entry, Keyless Start, LED Headlights, USB Port, Memory Seat, parking distance sensors, parking assistance, driver monitor, traffic sign recognition, Automatic Emergency Braking, collision warning system, dynamic steering, Blind Spot Monitor, autonomous drive, Lane Departure Warning",5.0,(529 reviews)
6830,2012 GMC Canyon SLE," 109,567 mi.","$13,795",Great Deal | $638 under,"headlight control - auto highbeam, keyless entry, collision warning system, Rear Cross Traffic Alert, parking distance sensors, parking assistance",2.2,(210 reviews)
