,Mileage,Rating,Rating-Count,Year,Price,Name,Status,model_details
2366,21474,4.8,237,2019,35446.0,BMW,Great,19 BMW X3 sDrive30i
2367,58413,4.0,45,2020,41650.0,Chevrolet,Great, Chevrolet Tahoe LT
2368,3450,4.2,2322,2022,54795.0,Toyota,Good, Toyota 4Runner TRD Pro
2369,23802,4.7,440,2021,44500.0,Chevrolet,Great,1 Chevrolet Traverse RS
2370,26378,4.1,1369,2022,37564.0,Honda,Good, Honda Odyssey EX
2371,15878,4.6,225,2018,99975.0,Porsche,Great,18 Porsche Panamera Sport Turismo Turbo
2372,32850,4.9,677,2020,39900.0,Acura,Unknown, Acura MDX 
2373,26964,4.5,517,2019,22135.0,Volkswagen,Good,19 Volkswagen Jetta 1.4T SE
2374,13590,4.5,363,2019,32995.0,BMW,Good,19 BMW i3 120Ah
2375,8591,4.8,1841,2022,41932.0,Honda,Good, Honda Passport Elite
2376,25151,4.1,539,2020,23992.0,Nissan,Good, Nissan Rogue Sport S
2377,10597,4.3,308,2022,28991.0,Kia,Good, Kia Sportage LX
2378,10498,4.9,4964,2021,36500.0,Chevrolet,Great,1 Chevrolet Colorado Z71
2379,44655,4.7,1119,2020,43982.0,Ford,Good, Ford F-150 Lariat
2380,11145,4.9,4292,2022,78985.0,BMW,Great, BMW X7 xDrive40i
2382,48081,4.1,59,2021,35500.0,Volvo,Unknown,1 Volvo XC60 T5 Momentum
2383,17134,4.7,308,2021,46644.0,RAM,Good, RAM 1500 Big Horn
2384,2383,3.0,35,2020,134900.0,Porsche,Unknown, Porsche Taycan Turbo
2385,21071,4.9,1187,2020,36000.0,Ford,Good, Ford Explorer XLT
2386,50721,4.7,179,2019,27766.0,Subaru,Great,19 Subaru Ascent Premium 7-Passenger
2387,6304,4.5,200,2021,37965.0,BMW,Great,1 BMW 230 i
2388,35589,4.4,515,2020,65995.0,Toyota,Good, Toyota Sequoia Limited
2389,1425,4.4,225,2022,38490.0,Ford,Unknown, Ford Escape TITANIUM
2390,29318,4.9,1142,2020,25534.0,Volkswagen,Good, Volkswagen Passat 2.0T SEL
2391,1222,2.2,36,2022,37890.0,Jeep,Unknown, Jeep Grand Cherokee Laredo
2392,26861,2.1,30,2021,35981.0,Kia,Good,1 Kia Sorento EX
2393,50001,3.6,94,2018,49875.0,GMC,Great,18 GMC Yukon Denali
2394,52998,2.4,27,2018,21999.0,Volkswagen,Great,18 Volkswagen Tiguan 2.0T SE
2395,3813,3.4,481,2020,56944.0,Cadillac,Fair, Cadillac CT5 Premium Luxury RWD
2396,18386,4.9,7255,2022,37995.0,Kia,Great, Kia Stinger GT-Line
2397,13108,3.7,437,2021,42706.0,Acura,Fair,1 Acura TLX Advance
2398,18541,4.3,1178,2019,31500.0,Volvo,Great,19 Volvo S60 T6 Momentum
2399,3462,4.6,257,2022,69888.0,Acura,Unknown, Acura MDX 
2400,29302,4.7,1318,2021,36790.0,Volkswagen,Great,1 Volkswagen Atlas 2.0T SE w/Technology
2401,9785,4.4,48,2021,129900.0,Porsche,Good,1 Porsche Taycan 4S
2402,2896,3.9,58,2022,52955.0,Buick,Fair, Buick Enclave Avenir
2403,10405,4.8,322,2021,43999.0,BMW,Good,1 BMW 330 i
2404,6439,4.6,466,2022,55988.0,Volvo,Good, Volvo XC60 B6 Inscription
2405,5026,4.6,182,2022,30599.0,Jeep,Good, Jeep Renegade Trailhawk
2406,3103,4.8,1896,2018,189900.0,Ferrari,Good,18 Ferrari California T
2407,10826,4.2,470,2022,29477.0,Honda,Good, Honda Civic Sport
2409,30556,3.2,515,2022,34588.0,Kia,Good, Kia K5 GT-Line
2410,11719,4.6,225,2021,57775.0,Porsche,Good,1 Porsche Macan Base
2412,6402,4.0,546,2022,29988.0,Kia,Unknown, Kia Seltos Nightfall
2413,32309,4.3,57,2021,31998.0,Jeep,Good,1 Jeep Cherokee Latitude Lux
2414,31652,4.3,246,2020,38499.0,Volvo,Great, Volvo V60 Cross Country T5
