,Name,Vehicle_details,Mileage,Rating,Rating-Count,Price,Deal-Status,Year,Status
2001,Toyota,2019 Toyota Camry Hybrid SE,21257 ,4.9,2026 ,33900,Fair Deal,2019,Fair
2002,BMW,2021 BMW M550 i xDrive,25401 ,4.4,1319 ,68900,Great Deal,2021,Great
2003,Porsche,2017 Porsche 718 Boxster S,12342 ,4.7,411 ,69900,Great Deal | $5289 under,2017,Great
2004,Toyota,2020 Toyota RAV4 Hybrid XLE,36889 ,4.8,638 ,33999,Great Deal | $2635 under,2020,Great
2005,Volvo,2022 Volvo XC40 T5 AWD R-Design,7748 ,Nan,185 ,41911,CPO Warrantied,2022,Unknown
2006,Kia,2022 Kia EV6 Light,3845 ,4.4,2633 ,48000,CPO Warrantied,2022,Unknown
2007,Chevrolet,2020 Chevrolet Blazer RS,23250 ,4.4,433 ,35985,Great Deal | $4197 under,2020,Great
2008,Volkswagen,2021 Volkswagen Tiguan 2.0T SEL,26081 ,4.7,734 ,28789,Great Deal | $4880 under,2021,Great
2009,Acura,2022 Acura TLX A-Spec,6480 ,4.4,341 ,44565,Good Deal,2022,Good
2010,Toyota,2022 Toyota Tundra Platinum,9909 ,4.6,2505 ,69999,Good Deal,2022,Good
2011,Acura,2023 Acura MDX ,859 ,4.2,280 ,67445,CPO Warrantied,2023,Unknown
2012,Ford,2021 Ford Expedition XLT,7793 ,3.8,192 ,55750,CPO Warrantied,2021,Unknown
2013,Volkswagen,2021 Volkswagen ID.4 Pro S,8976 ,4.5,509 ,53995,Fair Deal,2021,Fair
2014,INFINITI,2022 INFINITI QX55 ESSENTIAL,1447 ,1.9,45 ,49583,Great Deal,2022,Great
2015,Chevrolet,2022 Chevrolet Traverse RS,2904 ,Nan,2 ,49992,Good Deal | $1550 under,2022,Good
2016,Volvo,2020 Volvo XC60 T6 Momentum,10348 ,4.2,875 ,40000,Great Deal | $6601 under,2020,Great
2017,Nissan,2022 Nissan Altima 2.5 SV,8464 ,4.9,676 ,26860,Good Deal | $298 under,2022,Good
2018,Porsche,2022 Porsche Cayenne Base,10951 ,4.7,1045 ,77552,Great Deal,2022,Great
2019,Toyota,2021 Toyota Venza Limited,32135 ,3.1,604 ,44663,Good Deal | $590 under,2021,Good
2020,Volvo,2019 Volvo XC90 T6 R-Design,32682 ,Nan,32 ,45899,Great Deal | $4613 under,2019,Great
2021,Ford,2020 Ford Edge ST,27290 ,4.0,502 ,44488,Fair Deal,2020,Fair
2022,Porsche,2019 Porsche Macan S,12958 ,4.3,86 ,62999,Great Deal | $3209 under,2019,Great
2023,Nissan,2019 Nissan Maxima 3.5 SL,12995 ,4.4,164 ,31300,Great Deal | $5203 under,2019,Great
2024,Cadillac,2019 Cadillac XT4 Premium Luxury,28772 ,Nan,299 ,32696,Great Deal | $3462 under,2019,Great
2025,Toyota,2021 Toyota Prius LE,40705 ,4.2,197 ,27695,Good Deal | $1306 under,2021,Good
2026,Rolls-Royce,2019 Rolls-Royce Wraith Base,8329 ,3.5,89 ,320988,Good Deal,2019,Good
2027,Toyota,2022 Toyota Camry TRD V6,16456 ,2.6,369 ,35335,Good Deal | $1191 under,2022,Good
2028,Volkswagen,2021 Volkswagen Atlas 2.0T SEL Premium,35020 ,4.6,759 ,38791,Good Deal | $270 under,2021,Good
2029,Acura,2019 Acura RDX Advance Package,31978 ,Nan,64 ,39977,Good Deal,2019,Good
2030,Kia,2021 Kia K5 GT-Line,19140 ,4.7,265 ,31511,Good Deal,2021,Good
2031,Cadillac,2021 Cadillac CT4 Luxury,13397 ,3.5,206 ,38679,Great Deal | $3106 under,2021,Great
2032,BMW,2020 BMW X4 xDrive30i,32652 ,3.7,63 ,53988,Good Deal,2020,Good
2033,Chevrolet,2020 Chevrolet Traverse High Country,49931 ,4.7,980 ,42995,Fair Deal,2020,Fair
2034,Ford,2021 Ford Bronco Big Bend,1376 ,4.9,1293 ,57647,Great Deal | $5532 under,2021,Great
2035,Acura,2019 Acura TLX V6 Technology & A-Spec,31083 ,5.0,359 ,34748,Fair Deal,2019,Fair
2036,Jeep,2021 Jeep Compass Altitude,13950 ,2.3,135 ,28997,Good Deal,2021,Good
2037,Ford,2020 Ford F-150 XL,48061 ,3.9,366 ,38699,Good Deal | $381 under,2020,Good
2038,Volvo,2020 Volvo V60 T5 R-Design,34011 ,2.8,102 ,40997,Good Deal,2020,Good
2039,Nissan,2021 Nissan Titan PRO-4X,4512 ,3.5,843 ,52455,Good Deal | $737 under,2021,Good
2040,Porsche,2018 Porsche Panamera Sport Turismo 4S,26182 ,4.9,3038 ,82881,Great Deal | $7417 under,2018,Great
2041,Mercedes-Benz,2021 Mercedes-Benz AMG GLE 63 S-Model 4MATIC,3277 ,3.4,233 ,126893,CPO Warrantied,2021,Unknown
2042,Toyota,2021 Toyota Tacoma SR5,28100 ,4.4,533 ,38675,Good Deal | $209 under,2021,Good
2043,BMW,2019 BMW 530 i xDrive,34846 ,4.3,66 ,41999,Good Deal,2019,Good
2044,Honda,2021 Honda Pilot Special Edition,17816 ,4.7,2252 ,39955,Good Deal | $1569 under,2021,Good
2045,Chevrolet,2021 Chevrolet Trailblazer RS,35742 ,4.6,3850 ,30368,Good Deal,2021,Good
2046,BMW,2020 BMW 540 i xDrive,34359 ,Nan,13 ,47990,Great Deal | $6905 under,2020,Great
2047,Kia,2022 Kia K5 EX,17517 ,4.8,2150 ,30987,Good Deal | $1467 under,2022,Good
2048,Toyota,2021 Toyota Highlander LE,26834 ,2.7,413 ,32515,CPO Warrantied,2021,Unknown
2049,FIAT,2019 FIAT 124 Spider Lusso,28030 ,4.8,238 ,28160,Good Deal | $996 under,2019,Good
2050,Buick,2017 Buick Envision Essence,32828 ,3.7,270 ,28812,Good Deal,2017,Good
2051,Volvo,2019 Volvo XC60 T5 Momentum,28661 ,4.7,1122 ,37915,Great Deal | $4356 under,2019,Great
2052,Volkswagen,2021 Volkswagen Tiguan 2.0T SE,24009 ,4.5,1289 ,29921,Fair Deal,2021,Fair
2053,GMC,2020 GMC Acadia Denali,28404 ,4.6,262 ,41955,Great Deal | $2256 under,2020,Great
2054,Ford,2021 Ford Edge SE,10928 ,4.3,510 ,33450,Good Deal,2021,Good
2055,Chevrolet,2019 Chevrolet Blazer 1LT,5991 ,4.7,489 ,29445,Great Deal | $2997 under,2019,Great
2056,Volvo,2021 Volvo XC60 T5 Momentum,14000 ,4.8,1147 ,40900,Great Deal | $5146 under,2021,Great
2057,BMW,2019 BMW 530 i xDrive,23831 ,4.8,1616 ,44980,Fair Deal,2019,Fair
2058,Chevrolet,2020 Chevrolet Camaro ZL1,14999 ,4.3,769 ,69467,Good Deal,2020,Good
2059,Buick,2022 Buick Enclave Essence,11821 ,4.9,1123 ,44295,Good Deal | $962 under,2022,Good
2060,INFINITI,2021 INFINITI Q60 3.0t Red Sport 400,11928 ,4.2,18 ,54911,Great Deal | $6844 under,2021,Great
2061,Toyota,2021 Toyota Tundra SR5,15261 ,4.8,2158 ,43922,Good Deal,2021,Good
2062,BMW,2022 BMW M440 i xDrive,4782 ,1.9,26 ,69750,Great Deal,2022,Great
2063,Honda,2022 Honda Ridgeline RTL-E,3445 ,4.2,288 ,47950,Good Deal,2022,Good
2064,Porsche,2019 Porsche 911 Carrera GTS,13203 ,4.8,489 ,133898,Fair Deal,2019,Fair
2065,GMC,2020 GMC Acadia SLE,19990 ,Nan,11 ,33495,Great Deal | $2632 under,2020,Great
2066,Chevrolet,2021 Chevrolet Trailblazer LT,46931 ,Nan,314 ,24253,Great Deal | $3866 under,2021,Great
2067,Toyota,2022 Toyota RAV4 LE,2992 ,4.7,910 ,29687,Great Deal | $1657 under,2022,Great
2068,Subaru,2021 Subaru Outback Premium,20214 ,4.7,4081 ,29855,Great Deal | $2079 under,2021,Great
2069,Chevrolet,2019 Chevrolet Blazer RS,42480 ,Nan,80 ,39985,Good Deal | $865 under,2019,Good
2070,Cadillac,2022 Cadillac Escalade ESV Luxury,4021 ,4.3,498 ,96277,Great Deal,2022,Great
2071,Toyota,2019 Toyota Sequoia SR5,65930 ,4.8,454 ,39990,Good Deal | $1183 under,2019,Good
2072,Cadillac,2019 Cadillac CT6-V 4.2L Blackwing Twin Turbo,22087 ,4.4,326 ,79900,Great Deal,2019,Great
2073,Dodge,2018 Dodge Durango SRT,60900 ,3.7,144 ,54488,Good Deal | $2139 under,2018,Good
2074,Volvo,2021 Volvo S90 T6 Momentum,17042 ,4.9,1631 ,45884,Good Deal,2021,Good
2075,Toyota,2022 Toyota Highlander XLE,4403 ,4.8,923 ,45377,Good Deal | $1448 under,2022,Good
2076,Volkswagen,2021 Volkswagen Atlas 3.6 V6 SEL Premium,24831 ,4.4,1843 ,44788,Great Deal | $5051 under,2021,Great
2077,Chevrolet,2020 Chevrolet Silverado 1500 LTZ,23798 ,4.6,817 ,47995,Good Deal | $1485 under,2020,Good
2078,Volkswagen,2021 Volkswagen ID.4 1st Edition,13304 ,4.5,517 ,44369,Good Deal,2021,Good
2079,Chevrolet,2022 Chevrolet Equinox RS,1586 ,4.6,425 ,32496,Good Deal | $1347 under,2022,Good
2080,Cadillac,2022 Cadillac CT4-V V-Series Blackwing,6391 ,4.9,1596 ,72895,CPO Warrantied,2022,Unknown
2081,RAM,2021 RAM 1500 Big Horn,36274 ,3.8,306 ,42500,Great Deal | $4860 under,2021,Great
2082,Buick,2021 Buick Envision Essence,7114 ,4.0,50 ,38949,Good Deal,2021,Good
2083,Cadillac,2021 Cadillac Escalade ESV Luxury,26366 ,4.8,1441 ,88995,CPO Warrantied,2021,Unknown
2084,Kia,2021 Kia K5 LX,20977 ,3.9,177 ,27590,Good Deal | $222 under,2021,Good
2085,Toyota,2022 Toyota 4Runner Limited,4246 ,4.8,8608 ,47622,Good Deal,2022,Good
2086,Acura,2022 Acura MDX A-Spec,18572 ,2.0,134 ,59944,Good Deal,2022,Good
2087,Jeep,2022 Jeep Grand Cherokee WK Limited,6330 ,3.8,315 ,43994,Great Deal | $7727 under,2022,Great
2088,BMW,2018 BMW 340 i xDrive,48775 ,4.0,156 ,37511,Great Deal | $5662 under,2018,Great
2089,Toyota,2022 Toyota Camry SE,5108 ,Nan,46 ,39371,CPO Warrantied,2022,Unknown
2090,INFINITI,2022 INFINITI QX55 ESSENTIAL,9099 ,4.5,284 ,48573,Good Deal,2022,Good
2091,Chrysler,2020 Chrysler Pacifica Hybrid Limited,38459 ,4.6,1385 ,43323,Good Deal,2020,Good
2092,INFINITI,2022 INFINITI QX60 Luxe,8696 ,4.9,157 ,53987,Fair Deal,2022,Fair
2093,BMW,2018 BMW 650 i,40607 ,4.6,1231 ,54995,Good Deal | $619 under,2018,Good
2094,RAM,2022 RAM 1500 Lone Star,14162 ,4.9,468 ,48700,Great Deal,2022,Great
2095,Volvo,2021 Volvo XC90 T6 Inscription 7 Passenger,9893 ,4.9,4719 ,59900,Good Deal,2021,Good
2096,Chevrolet,2019 Chevrolet Tahoe LS,52683 ,4.1,779 ,35127,Great Deal | $7419 under,2019,Great
2097,Toyota,2021 Toyota Highlander XSE,9998 ,4.7,605 ,47981,Good Deal,2021,Good
2098,Kia,2021 Kia K5 EX,50242 ,4.7,265 ,28511,Good Deal | $288 under,2021,Good
2099,Chevrolet,2020 Chevrolet Malibu LT,59898 ,4.6,2949 ,24299,Fair Deal,2020,Fair
2100,Kia,2022 Kia K5 GT-Line,15875 ,4.7,1480 ,29870,Great Deal | $1567 under,2022,Great
2101,Volkswagen,2021 Volkswagen Atlas Cross Sport 3.6L V6 SEL Premium R-Line,45197 ,3.7,246 ,39995,Great Deal | $2306 under,2021,Great
2102,Chevrolet,2022 Chevrolet Suburban RST,6091 ,4.8,1258 ,75888,Great Deal | $8505 under,2022,Great
2103,BMW,2020 BMW 840 i,16405 ,4.9,2739 ,62964,CPO Warrantied,2020,Unknown
2104,Ford,2021 Ford F-150 XLT,2854 ,4.2,412 ,63995,Fair Deal,2021,Fair
2105,Honda,2020 Honda Pilot EX,34347 ,4.9,5569 ,28936,Good Deal | $760 under,2020,Good
2106,Volvo,2020 Volvo XC90 T6 Momentum 7 Passenger,35828 ,4.3,246 ,43299,Great Deal | $7771 under,2020,Great
2107,Volkswagen,2022 Volkswagen Tiguan 2.0T SE,10215 ,3.7,194 ,29995,Great Deal,2022,Great
2108,Nissan,2020 Nissan Murano SV,56953 ,4.5,5583 ,22295,CPO Warrantied,2020,Unknown
2109,Ford,2021 Ford Mustang EcoBoost,7630 ,4.8,83 ,32500,Good Deal | $1384 under,2021,Good
2110,Ford,2021 Ford Expedition Platinum,18649 ,4.5,4167 ,69498,Good Deal | $2678 under,2021,Good
2111,Acura,2020 Acura TLX V6 w/Technology Package,22957 ,4.7,1839 ,32988,Great Deal | $1943 under,2020,Great
2112,Chevrolet,2021 Chevrolet Camaro 1LT,19000 ,3.2,252 ,30518,Great Deal | $3052 under,2021,Great
2113,Chrysler,2021 Chrysler Pacifica Hybrid Limited,40290 ,4.5,1061 ,40518,Good Deal | $1572 under,2021,Good
2114,Nissan,2021 Nissan Maxima Platinum,12983 ,Nan,11 ,42946,Good Deal,2021,Good
2115,BMW,2019 BMW 740 i xDrive,42454 ,4.4,294 ,45000,Great Deal,2019,Great
2116,Honda,2020 Honda Passport EX-L,20823 ,Nan,109 ,41500,Fair Deal,2020,Fair
2117,Volvo,2019 Volvo XC90 T5 R-Design,34972 ,4.3,158 ,43711,Great Deal | $4187 under,2019,Great
2118,Honda,2022 Honda Odyssey LX,30647 ,4.9,1426 ,33922,Good Deal | $1298 under,2022,Good
2119,Porsche,2018 Porsche Cayenne GTS,34442 ,4.9,3038 ,69981,Great Deal | $5610 under,2018,Great
2120,Nissan,2020 Nissan Altima 2.5 S,31247 ,4.0,452 ,22798,Great Deal | $1509 under,2020,Great
2121,Kia,2022 Kia K5 GT-Line,14580 ,4.4,2633 ,29590,Great Deal | $1966 under,2022,Great
2122,Jeep,2022 Jeep Grand Cherokee L Overland,7056 ,3.8,788 ,62975,Fair Deal,2022,Fair
2123,Chevrolet,2021 Chevrolet Tahoe Premier,38188 ,4.4,318 ,64000,Great Deal | $9244 under,2021,Great
2124,GMC,2023 GMC Acadia Denali,4857 ,4.1,1267 ,52936,CPO Warrantied,2023,Unknown
2125,Porsche,2020 Porsche Cayenne E-Hybrid AWD,16410 ,4.1,254 ,88588,Fair Deal,2020,Fair
2126,BMW,2020 BMW 530 i xDrive,13330 ,4.7,616 ,46999,Good Deal | $536 under,2020,Good
2127,Volkswagen,2021 Volkswagen Atlas 3.6 V6 SEL,47188 ,4.9,1689 ,37508,Great Deal | $4090 under,2021,Great
2128,Toyota,2021 Toyota Avalon XLE,22431 ,4.4,1679 ,34889,Good Deal | $587 under,2021,Good
2129,Cadillac,2020 Cadillac CT6 Luxury,46986 ,5.0,71 ,46998,Good Deal | $1213 under,2020,Good
2130,Ford,2022 Ford Explorer Timberline,10263 ,4.9,7711 ,47993,Good Deal | $1096 under,2022,Good
2131,Honda,2021 Honda Insight EX,56246 ,4.3,1897 ,26935,Good Deal,2021,Good
2132,Porsche,2021 Porsche Taycan Turbo S,3064 ,4.3,86 ,178442,Great Deal,2021,Great
2133,Porsche,2019 Porsche Macan Base,22300 ,4.5,48 ,52000,Good Deal | $1272 under,2019,Good
2134,BMW,2021 BMW X3 M AWD,37859 ,4.7,629 ,60565,CPO Warrantied,2021,Unknown
2135,Honda,2022 Honda Passport Elite,9649 ,4.8,1843 ,40995,Great Deal | $2650 under,2022,Great
2136,Toyota,2021 Toyota Highlander Hybrid XLE,23088 ,4.6,530 ,42679,Great Deal | $3338 under,2021,Great
2137,Chevrolet,2019 Chevrolet Tahoe Premier,43712 ,Nan,11 ,53890,Good Deal | $1762 under,2019,Good
2138,Kia,2022 Kia Forte LXS,7463 ,3.9,177 ,22980,Good Deal,2022,Good
2139,Kia,2022 Kia Stinger GT1,19212 ,3.5,4225 ,41730,Great Deal | $5034 under,2022,Great
2140,Kia,2022 Kia Stinger GT-Line,17411 ,4.4,109 ,39900,Great Deal | $3366 under,2022,Great
2141,Chevrolet,2020 Chevrolet Malibu LT,64796 ,4.6,2949 ,24295,Fair Deal,2020,Fair
2142,Toyota,2021 Toyota Highlander XLE,15925 ,4.9,2026 ,42900,Good Deal,2021,Good
2143,Honda,2019 Honda Pilot LX,28161 ,2.2,172 ,27911,Great Deal | $3248 under,2019,Great
2144,Chevrolet,2018 Chevrolet Cruze LT,48789 ,4.5,54 ,18995,Great Deal | $1612 under,2018,Great
2145,Ford,2021 Ford Ranger XLT,22668 ,3.8,16 ,37956,Good Deal | $1081 under,2021,Good
2146,Toyota,2021 Toyota Highlander XSE,34396 ,4.8,1578 ,43000,Good Deal | $1377 under,2021,Good
2147,Subaru,2019 Subaru BRZ Limited,17112 ,4.8,1007 ,30988,Great Deal,2019,Great
2148,Cadillac,2022 Cadillac CT4 Luxury,2745 ,2.7,130 ,38427,Great Deal | $3714 under,2022,Great
2149,Nissan,2022 Nissan Altima 2.5 SV,6859 ,4.9,676 ,26860,Good Deal | $935 under,2022,Good
2150,Toyota,2021 Toyota Highlander XLE,5335 ,Nan,188 ,40965,CPO Warrantied,2021,Unknown
2151,Volvo,2021 Volvo V60 Cross Country T5,35412 ,4.3,34 ,42912,Great Deal | $6391 under,2021,Great
2152,Ford,2021 Ford Bronco Big Bend,3900 ,4.6,1891 ,59595,Great Deal | $4365 under,2021,Great
2153,Toyota,2022 Toyota Tundra SR5,889 ,3.6,18 ,53855,Great Deal,2022,Great
2154,Jeep,2023 Jeep Wrangler 4xe Sahara,488 ,Nan,Nan,62063,CPO Warrantied,2023,Unknown
2155,Porsche,2020 Porsche 718 Cayman GT4,6724 ,4.6,317 ,132799,Good Deal | $145 under,2020,Good
2156,Porsche,2021 Porsche Panamera 4 Executive,20786 ,5.0,403 ,108226,Good Deal,2021,Good
2157,Volkswagen,2022 Volkswagen Arteon 2.0T SE R-Line,4137 ,3.0,59 ,39450,Good Deal,2022,Good
2158,Chevrolet,2021 Chevrolet Colorado Z71,21161 ,4.3,708 ,36425,Great Deal,2021,Great
2159,Volvo,2020 Volvo V60 T5 Inscription,23727 ,4.7,427 ,42994,Good Deal,2020,Good
2160,Acura,2020 Acura RDX Base,52966 ,4.9,167 ,32585,Great Deal | $2688 under,2020,Great
2161,Cadillac,2020 Cadillac CT5 Luxury AWD,31687 ,4.3,218 ,39495,Good Deal,2020,Good
2162,Jeep,2019 Jeep Compass Trailhawk,19426 ,4.7,2254 ,27356,Great Deal | $2545 under,2019,Great
2163,Cadillac,2021 Cadillac CT5 Sport AWD,15272 ,4.6,2263 ,44500,Great Deal | $3934 under,2021,Great
2164,Porsche,2022 Porsche Panamera Turbo S,5679 ,4.7,133 ,176342,Good Deal | $2044 under,2022,Good
2165,Ferrari,2020 Ferrari Portofino Base,3258 ,4.9,1271 ,Not Priced,Good Deal,2020,Good
2166,Honda,2022 Honda Civic Sport,3527 ,4.5,1311 ,32995,Fair Deal,2022,Fair
2167,Subaru,2020 Subaru Outback Onyx Edition XT,34850 ,Nan,3 ,32995,Great Deal | $3259 under,2020,Great
2168,Cadillac,2019 Cadillac XT4 FWD Luxury,32532 ,Nan,31 ,31988,Great Deal | $1577 under,2019,Great
2169,Mercedes-Benz,2020 Mercedes-Benz Maybach S 560 4MATIC,11322 ,4.6,105 ,149880,Fair Deal,2020,Fair
2170,Volvo,2018 Volvo V90 Cross Country T6,66564 ,3.8,359 ,34995,Great Deal | $4904 under,2018,Great
2171,Honda,2021 Honda Pilot EX-L,14683 ,2.7,178 ,36997,Great Deal | $3319 under,2021,Great
2172,Subaru,2022 Subaru BRZ Limited,10500 ,Nan,63 ,33984,Great Deal,2022,Great
2173,Jeep,2020 Jeep Grand Cherokee Limited,32867 ,3.5,1155 ,36657,Great Deal | $4028 under,2020,Great
2174,Ford,2020 Ford F-150 XLT,68314 ,2.6,357 ,39060,Great Deal | $2462 under,2020,Great
2175,Rolls-Royce,2016 Rolls-Royce Phantom EWB,20374 ,Nan,60 ,284990,Good Deal | $3547 under,2016,Good
2176,Ford,2019 Ford Ranger ,28173 ,5.0,61 ,37491,CPO Warrantied,2019,Unknown
2177,Toyota,2022 Toyota Tundra SR5,4244 ,4.8,2158 ,48788,Great Deal,2022,Great
2178,Jeep,2022 Jeep Wagoneer Series III,6205 ,4.8,871 ,74999,Great Deal,2022,Great
2179,Chevrolet,2022 Chevrolet Silverado 1500 Limited LTZ,13266 ,4.4,5368 ,48900,Great Deal | $3000 under,2022,Great
2180,Acura,2017 Acura MDX 3.5L w/Advance Package,55040 ,4.9,455 ,31982,Great Deal | $2880 under,2017,Great
2181,Honda,2021 Honda Ridgeline RTL,8012 ,4.4,930 ,39200,Great Deal | $1958 under,2021,Great
2182,BMW,2021 BMW X1 xDrive28i,36465 ,4.9,1499 ,37635,Good Deal,2021,Good
2183,Volkswagen,2021 Volkswagen Jetta 1.4T S,39403 ,4.5,517 ,20702,Great Deal | $1649 under,2021,Great
2184,Volvo,2022 Volvo XC90 T6 Momentum 7 Passenger,3636 ,4.8,640 ,54996,Great Deal | $9370 under,2022,Great
2185,Toyota,2017 Toyota Highlander XLE,55669 ,4.4,410 ,28994,Great Deal | $1890 under,2017,Great
2186,INFINITI,2021 INFINITI QX50 LUXE,15234 ,4.8,348 ,38995,CPO Warrantied,2021,Unknown
2187,Toyota,2019 Toyota Highlander XLE,14057 ,4.8,884 ,36385,Great Deal | $1861 under,2019,Great
2188,Nissan,2019 Nissan Titan SV,21238 ,4.3,239 ,37915,Great Deal | $2562 under,2019,Great
2189,Toyota,2020 Toyota Tundra SR5,24022 ,4.4,1679 ,44998,Good Deal | $1897 under,2020,Good
2190,Volkswagen,2019 Volkswagen Passat 2.0T SE R-Line,27665 ,4.8,5319 ,25400,Great Deal | $1654 under,2019,Great
2191,BMW,2021 BMW X3 M M,3708 ,4.0,537 ,79990,Good Deal,2021,Good
2192,Volkswagen,2021 Volkswagen Atlas Cross Sport 3.6L V6 SEL Premium R-Line,17408 ,Nan,32 ,44899,Good Deal | $235 under,2021,Good
2193,Toyota,2019 Toyota Sienna SE,34949 ,4.8,454 ,35990,Great Deal | $2467 under,2019,Great
2194,Acura,2022 Acura MDX A-Spec,20211 ,4.7,425 ,56724,Good Deal,2022,Good
2195,Acura,2021 Acura RDX Technology Package,9343 ,4.8,1609 ,42454,Great Deal | $2647 under,2021,Great
2196,Volkswagen,2022 Volkswagen Atlas Cross Sport 3.6 V6 SE w/ Technology,7671 ,Nan,13 ,39289,CPO Warrantied,2022,Unknown
2197,BMW,2021 BMW M5 Base,28050 ,4.5,462 ,88900,CPO Warrantied,2021,Unknown
2198,Volkswagen,2021 Volkswagen Jetta 1.4T S,16636 ,4.9,48 ,20914,CPO Warrantied,2021,Unknown
2199,Ford,2021 Ford Explorer XLT,24215 ,4.3,510 ,41950,Good Deal,2021,Good
2200,Buick,2021 Buick Enclave Avenir,23448 ,Nan,2 ,56999,Fair Deal,2021,Fair
2201,INFINITI,2019 INFINITI Q60 3.0t LUXE,43221 ,4.9,216 ,32900,Hot Car,2019,Unknown
2202,Ford,2021 Ford Explorer Base,17713 ,Nan,373 ,32500,Good Deal,2021,Good
2203,Jeep,2020 Jeep Gladiator Rubicon,27156 ,4.3,3027 ,44991,Great Deal | $7469 under,2020,Great
2204,Toyota,2020 Toyota Prius LE,18777 ,2.4,442 ,29490,Good Deal,2020,Good
2205,Mercedes-Benz,2020 Mercedes-Benz AMG GLC 43 Base 4MATIC,18396 ,4.8,234 ,56600,Great Deal,2020,Great
2206,Cadillac,2022 Cadillac XT5 Premium Luxury,14790 ,3.8,127 ,46147,Good Deal | $1325 under,2022,Good
2207,Kia,2021 Kia K5 EX,12527 ,3.1,1862 ,30088,Good Deal | $1372 under,2021,Good
2208,Kia,2023 Kia K5 GT-Line,3290 ,3.1,1862 ,33819,CPO Warrantied,2023,Unknown
2209,Kia,2021 Kia K5 EX,15762 ,4.4,109 ,35500,Fair Deal,2021,Fair
2210,INFINITI,2020 INFINITI Q50 3.0t SPORT,27833 ,4.8,669 ,35900,Good Deal,2020,Good
2211,Dodge,2019 Dodge Charger SXT,24005 ,4.6,665 ,31490,Good Deal,2019,Good
2212,Acura,2020 Acura TLX A-Spec,23433 ,4.7,293 ,38980,Good Deal | $1699 under,2020,Good
2213,Volvo,2020 Volvo S60 T6 Momentum,21187 ,Nan,274 ,34490,Good Deal | $819 under,2020,Good
2214,Volkswagen,2021 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology R-Line,7632 ,4.7,272 ,39994,Great Deal | $3578 under,2021,Great
2215,Porsche,2020 Porsche Taycan Turbo,2383 ,3.0,35 ,134900,CPO Warrantied,2020,Unknown
2216,Acura,2020 Acura RDX Technology Package,38770 ,4.5,284 ,38990,Good Deal,2020,Good
2217,Nissan,2021 Nissan Rogue Sport SL,1824 ,4.3,367 ,31498,CPO Warrantied,2021,Unknown
2218,Subaru,2022 Subaru Legacy Touring XT,9406 ,4.8,2580 ,35990,CPO Warrantied,2022,Unknown
2219,Cadillac,2021 Cadillac Escalade Premium Luxury,14784 ,4.9,2255 ,97495,Great Deal,2021,Great
2220,Cadillac,2021 Cadillac CT5 V-Series,15274 ,Nan,50 ,57495,Fair Deal,2021,Fair
2221,Porsche,2018 Porsche 911 GT3,13300 ,4.4,72 ,219898,Good Deal | $1969 under,2018,Good
2222,BMW,2021 BMW 840 Gran Coupe i,23825 ,3.7,63 ,67287,CPO Warrantied,2021,Unknown
2223,Porsche,2016 Porsche Panamera 4,45220 ,4.8,164 ,46323,Great Deal | $6034 under,2016,Great
2224,Toyota,2022 Toyota Corolla Cross XLE,1353 ,4.9,452 ,33995,Good Deal,2022,Good
2225,Jeep,2018 Jeep Renegade Limited,25663 ,2.3,135 ,22997,Good Deal | $1002 under,2018,Good
2226,Honda,2021 Honda Ridgeline Black Edition,26430 ,4.8,509 ,42990,Good Deal,2021,Good
2227,GMC,2020 GMC Sierra 3500 Denali,47274 ,3.9,230 ,71971,Great Deal | $5211 under,2020,Great
2228,Buick,2018 Buick LaCrosse Premium,41886 ,Nan,27 ,25977,Fair Deal,2018,Fair
2229,Chevrolet,2022 Chevrolet Silverado 1500 Limited LT,3826 ,4.7,1389 ,51987,Good Deal | $2304 under,2022,Good
2230,Dodge,2021 Dodge Challenger GT,1301 ,4.8,1382 ,31984,Great Deal | $2596 under,2021,Great
2231,Volvo,2020 Volvo S90 T6 R-Design,17562 ,3.8,359 ,44885,Good Deal | $1689 under,2020,Good
2232,Toyota,2020 Toyota Sequoia TRD Pro,11964 ,4.4,990 ,66977,Good Deal,2020,Good
2233,Ford,2020 Ford Explorer Limited,22988 ,4.8,2203 ,41694,Good Deal | $1034 under,2020,Good
2234,BMW,2022 BMW M850 Gran Coupe i xDrive,12112 ,4.7,1413 ,88833,CPO Warrantied,2022,Unknown
2235,Volvo,2019 Volvo XC90 Inscription,14908 ,Nan,0 ,73995,CPO Warrantied,2019,Unknown
2236,Cadillac,2021 Cadillac CT5 Luxury AWD,18555 ,5.0,71 ,40499,Great Deal | $2872 under,2021,Great
2237,Volkswagen,2021 Volkswagen Tiguan 2.0T S,21371 ,4.0,334 ,24955,Good Deal | $1126 under,2021,Good
2238,Chevrolet,2020 Chevrolet Blazer 2LT,24790 ,4.6,108 ,30956,Great Deal | $3898 under,2020,Great
2239,Jeep,2021 Jeep Cherokee Latitude Lux,8270 ,4.7,69 ,32307,Good Deal,2021,Good
2240,Kia,2022 Kia K5 EX,9640 ,4.8,2150 ,30987,Good Deal | $1457 under,2022,Good
2241,Toyota,2019 Toyota Highlander LE,45330 ,4.6,259 ,33336,Good Deal | $719 under,2019,Good
2242,Volvo,2019 Volvo XC90 T6 Momentum,31580 ,4.7,264 ,43995,Great Deal,2019,Great
